timestamp,smoke,voc,co,flame,temp,hum
15380,254,742,736,966,25.20,47.12
15480,253,740,736,966,25.21,47.10
15580,254,740,736,967,25.18,47.10
15680,254,740,736,969,25.19,47.14
15780,254,740,735,966,25.19,47.08
15880,254,741,735,966,25.19,47.12
15980,253,742,734,968,25.19,47.10
16080,254,739,734,965,25.18,47.11
16180,254,741,732,967,25.18,47.11
16280,253,740,734,965,25.19,47.14
16380,252,739,733,970,25.18,47.10
16480,254,741,732,971,25.19,47.15
16580,252,739,733,969,25.19,47.13
16680,252,739,732,967,25.18,47.11
16780,253,740,732,971,25.17,47.11
16880,253,739,731,969,25.17,47.11
16980,252,740,732,970,25.18,47.10
17080,252,741,730,969,25.18,47.11
17180,253,739,732,969,25.19,47.14
17280,252,739,729,970,25.18,47.11
17380,252,739,729,970,25.18,47.11
17480,251,740,730,968,25.17,47.09
17580,251,739,729,969,25.17,47.10
17680,252,738,728,967,25.19,47.13
17780,252,739,727,967,25.15,47.14
17880,252,738,727,967,25.17,47.13
17980,251,740,727,966,25.16,47.15
18080,252,738,725,968,25.17,47.12
18180,251,738,722,970,25.15,47.13
18280,251,740,725,969,25.15,47.11
18380,251,738,725,969,25.15,47.16
18480,252,737,725,969,25.14,47.15
18580,251,740,726,968,25.14,47.17
18680,250,738,725,960,25.15,47.15
18780,251,739,725,970,25.15,47.15
18880,251,739,725,965,25.15,47.17
18980,251,737,724,966,25.15,47.15
19080,251,737,724,964,25.16,47.18
19180,251,738,725,963,25.14,47.15
19280,251,737,724,960,25.15,47.17
19380,251,737,724,963,25.15,47.16
19480,251,736,724,963,25.14,47.15
19580,251,738,724,964,25.14,47.13
19680,250,738,724,962,25.14,47.16
19780,251,737,724,964,25.15,47.16
19880,250,736,724,966,25.14,47.15
19980,249,736,724,964,25.14,47.14
20080,250,736,724,966,25.15,47.18
20180,250,738,723,967,25.13,47.14
20280,250,737,723,967,25.13,47.17
20380,249,736,723,969,25.13,47.17
20480,250,738,724,965,25.13,47.17
20580,250,735,724,964,25.13,47.19
20680,249,736,723,965,25.12,47.16
20780,250,736,721,964,25.13,47.19
20880,249,737,710,963,25.12,47.19
20980,249,737,709,965,25.12,47.21
21080,250,735,709,967,25.12,47.21
21180,250,737,713,968,25.11,47.19
21280,249,736,714,967,25.11,47.22
21380,249,735,712,966,25.10,47.15
21480,249,736,713,964,25.11,47.18
21580,248,736,712,968,25.10,47.15
21680,249,735,711,966,25.11,47.17
21780,248,734,709,966,25.11,47.25
21880,248,735,708,966,25.11,47.51
21980,248,736,702,968,25.14,47.73
22080,248,735,697,969,25.15,47.92
22180,248,735,696,969,25.20,48.18
22280,247,735,700,969,25.24,48.35
22380,247,735,702,968,25.28,48.48
22480,248,733,715,969,25.33,48.56
22580,247,734,721,969,25.37,48.64
22680,247,734,717,971,25.40,48.63
22780,248,734,714,971,25.43,48.58
22880,247,733,714,971,25.46,48.54
22980,247,733,713,971,25.47,48.56
23080,248,732,702,974,25.49,48.54
23180,247,732,711,969,25.51,48.50
23280,248,732,715,967,25.52,48.45
23380,247,734,718,972,25.53,48.38
23480,247,732,726,966,25.55,48.31
23580,247,732,726,960,25.55,48.30
23680,247,733,727,968,25.57,48.26
23780,247,732,711,968,25.59,48.26
23880,246,731,723,968,25.60,48.19
23980,246,734,744,966,25.61,48.13
24080,247,737,735,970,25.62,48.07
24180,247,739,739,964,25.64,48.03
24280,247,745,739,964,25.63,47.98
24380,246,750,749,961,25.64,47.95
24480,246,756,750,960,25.66,47.98
24580,246,759,755,963,25.66,47.95
24680,248,762,758,965,25.68,47.95
24780,247,763,763,964,25.67,47.95
24880,248,766,763,962,25.68,47.91
24980,250,769,764,963,25.68,47.84
25080,253,771,765,963,25.68,47.76
25180,255,776,764,964,25.68,47.77
