timestamp,smoke,voc,co,flame,temp,hum
267180,309,813,785,981,47.22,24.23
267280,311,814,781,983,47.49,23.77
267380,313,816,781,983,47.74,23.40
267480,314,815,780,980,47.98,23.02
267580,316,817,781,983,48.24,22.76
267680,318,818,781,984,48.47,22.42
267780,319,819,782,982,48.69,22.09
267880,320,821,783,985,48.89,21.83
267980,321,822,784,984,49.10,21.64
268080,321,823,784,983,49.29,21.36
268180,322,823,782,983,49.47,21.07
268280,322,821,780,984,49.63,20.80
268380,322,823,781,983,49.77,20.53
268480,323,821,782,986,49.92,20.44
268580,323,821,783,984,50.08,20.30
268680,325,822,783,985,50.26,20.15
268780,326,822,785,984,50.42,19.88
268880,327,821,787,985,50.56,19.61
268980,329,820,788,984,50.66,19.25
269080,330,820,789,982,50.74,19.10
269180,332,820,793,983,50.83,18.85
269280,333,821,792,984,50.91,18.81
269380,334,821,791,984,50.99,18.54
269480,335,818,790,984,51.04,18.38
269580,335,820,790,983,51.10,18.23
269680,335,819,792,983,51.16,18.34
269780,335,818,795,983,51.22,18.27
269880,335,817,796,983,51.29,17.98
269980,334,816,796,982,51.29,17.60
270080,334,818,798,983,51.26,17.31
270180,333,816,799,983,51.26,17.37
270280,333,815,800,983,51.25,17.45
270380,333,816,803,980,51.27,17.59
270480,334,817,805,983,51.30,17.54
270580,336,816,807,983,51.31,17.40
270680,339,815,808,984,51.32,17.42
270780,340,815,809,984,51.33,17.31
270880,341,815,810,982,51.33,17.34
270980,343,815,814,984,51.32,17.57
271080,344,816,815,982,51.36,17.67
271180,345,815,817,984,51.40,17.55
271280,345,816,819,986,51.41,17.50
271380,345,815,820,981,51.44,17.43
271480,347,814,819,983,51.44,17.29
271580,347,815,819,984,51.44,17.25
271680,348,816,820,984,51.43,17.24
271780,349,815,819,983,51.44,17.40
271880,348,819,821,983,51.48,17.43
271980,349,819,827,982,51.50,17.28
272080,349,820,826,982,51.50,17.13
272180,349,821,823,987,51.48,17.04
272280,348,818,818,983,51.47,17.05
272380,347,819,818,984,51.47,17.10
272480,346,819,818,983,51.48,17.15
272580,345,819,817,983,51.54,17.26
272680,344,818,811,984,51.56,17.22
272780,343,818,813,982,51.59,17.10
272880,342,818,813,983,51.60,17.06
272980,341,817,811,982,51.61,17.01
273080,339,816,807,982,51.61,17.06
273180,339,816,811,984,51.62,16.97
273280,337,817,811,983,51.64,16.73
273380,336,816,806,983,51.60,16.48
273480,335,815,796,984,51.57,16.33
273580,334,814,801,983,51.50,16.35
273680,333,815,838,984,51.45,16.21
273780,331,815,808,984,51.37,16.06
273880,330,813,807,983,51.30,16.15
273980,329,813,801,983,51.24,16.25
274080,329,812,801,984,51.17,16.26
274180,328,813,797,984,51.12,16.39
274280,326,812,799,982,51.07,16.30
274380,325,813,793,984,51.01,16.36
274480,324,811,766,982,50.99,16.60
274580,324,810,736,983,50.98,16.66
274680,323,811,762,983,51.00,16.84
274780,322,811,774,981,51.05,17.07
274880,321,810,783,981,51.13,17.37
274980,321,808,778,981,51.24,17.56
275080,320,809,776,982,51.36,17.59
275180,319,809,783,981,51.48,17.53
275280,318,809,783,982,51.56,17.23
275380,317,809,785,983,51.59,16.85
275480,317,808,788,982,51.59,16.65
275580,316,808,787,982,51.57,16.41
275680,315,807,788,982,51.53,16.24
275780,315,806,787,983,51.49,16.10
275880,314,807,788,983,51.43,15.99
275980,313,807,788,982,51.36,16.07
276080,313,805,788,983,51.31,16.09
276180,312,806,787,984,51.25,16.02
276280,311,805,787,984,51.19,15.91
276380,311,805,787,984,51.10,15.82
276480,310,805,788,984,51.02,15.89
276580,309,803,787,985,50.95,15.92
276680,309,804,788,984,50.86,15.90
276780,308,804,787,983,50.79,15.90
276880,307,803,787,985,50.70,15.96
276980,307,803,787,985,50.62,16.03
