timestamp,smoke,voc,co,flame,temp,hum
363180,229,742,733,980,31.59,32.88
363280,230,742,733,981,31.56,32.94
363380,229,741,732,980,31.54,32.94
363480,229,740,732,981,31.54,33.00
363580,229,741,733,982,31.54,33.01
363680,229,740,733,982,31.51,33.04
363780,229,741,733,981,31.50,33.03
363880,229,740,733,980,31.50,33.12
363980,229,741,733,981,31.48,33.10
364080,230,741,733,980,31.46,33.15
364180,229,740,732,980,31.43,33.18
364280,229,741,732,981,31.42,33.22
364380,229,740,733,980,31.41,33.22
364480,229,740,733,981,31.39,33.30
364580,229,740,734,980,31.37,33.33
364680,228,739,733,982,31.34,33.38
364780,228,740,733,981,31.33,33.46
364880,228,740,733,982,31.31,33.47
364980,227,740,734,979,31.29,33.49
365080,228,740,733,983,31.28,33.57
365180,228,740,735,984,31.24,33.60
365280,228,740,734,981,31.25,33.65
365380,228,739,732,982,31.22,33.67
365480,228,740,732,982,31.21,33.72
365580,228,739,731,982,31.18,33.71
365680,228,740,733,983,31.17,33.75
365780,229,739,732,982,31.14,33.77
365880,228,739,731,982,31.12,33.82
365980,229,739,731,982,31.11,33.83
366080,229,739,731,982,31.09,33.87
366180,229,739,728,984,31.06,33.89
366280,228,739,729,981,31.04,33.91
366380,228,739,729,982,31.02,33.92
366480,228,739,729,980,31.00,33.96
366580,228,739,728,981,30.98,34.01
366680,229,739,729,983,30.94,34.00
366780,228,739,728,985,30.92,34.04
366880,229,738,728,982,30.90,34.07
366980,229,739,728,982,30.90,34.14
367080,229,739,727,982,30.88,34.18
367180,228,738,729,983,30.84,34.24
367280,228,739,728,983,30.83,34.29
367380,227,738,728,985,30.82,34.29
367480,228,738,727,983,30.81,34.35
367580,227,738,727,984,30.79,34.43
367680,228,738,726,984,30.79,34.44
367780,228,739,726,983,30.77,34.49
367880,228,737,726,984,30.75,34.53
367980,228,738,726,984,30.75,34.54
368080,227,738,726,981,30.73,34.56
368180,228,738,724,984,30.72,34.59
368280,227,737,725,982,30.70,34.60
368380,228,738,725,981,30.68,34.64
368480,227,738,725,983,30.66,34.69
368580,227,737,725,982,30.64,34.71
368680,227,738,725,984,30.63,34.72
368780,227,738,724,984,30.61,34.79
368880,228,738,724,982,30.61,34.79
368980,228,737,724,983,30.58,34.80
369080,227,737,723,985,30.57,34.77
369180,227,736,725,983,30.53,34.83
369280,226,737,724,984,30.53,34.86
369380,227,737,723,983,30.50,34.90
369480,228,737,723,982,30.47,34.95
369580,227,737,723,983,30.43,34.97
369680,227,736,723,984,30.43,35.01
369780,228,737,724,983,30.40,35.08
369880,228,736,724,982,30.39,35.13
369980,226,737,724,981,30.36,35.14
370080,227,737,724,983,30.34,35.20
370180,227,736,722,982,30.33,35.24
370280,227,736,723,983,30.32,35.25
370380,227,737,723,983,30.31,35.28
370480,227,737,723,985,30.31,35.34
370580,227,737,724,983,30.29,35.33
370680,226,737,724,984,30.29,35.38
370780,227,737,724,983,30.26,35.42
370880,228,737,724,983,30.22,35.46
370980,227,737,725,984,30.22,35.51
371080,227,737,725,985,30.20,35.51
371180,227,737,726,984,30.17,35.52
371280,227,737,726,984,30.16,35.58
371380,226,737,726,982,30.15,35.59
371480,228,736,726,986,30.14,35.62
371580,227,736,725,982,30.12,35.65
371680,227,737,726,983,30.13,35.69
371780,227,737,726,983,30.12,35.73
371880,227,736,726,983,30.11,35.76
371980,227,738,727,984,30.10,35.80
372080,227,737,727,984,30.10,35.86
372180,227,737,726,986,30.09,35.96
372280,227,736,726,982,30.09,36.11
372380,226,736,727,984,30.09,36.20
372480,227,737,727,983,30.09,36.21
372580,227,738,727,983,30.08,36.27
372680,226,737,727,981,30.10,36.21
372780,226,738,728,981,30.09,36.23
372880,227,738,728,983,30.07,36.23
