timestamp,smoke,voc,co,flame,temp,hum
1277580,192,557,93,9,22.82,68.23
1277680,193,558,94,10,22.81,68.39
1277780,193,556,94,10,22.81,68.48
1277880,192,556,93,9,22.81,68.54
1277980,192,557,94,10,22.80,68.51
1278080,192,557,94,9,22.79,68.48
1278180,191,557,93,10,22.78,68.48
1278280,192,556,93,9,22.79,68.42
1278380,191,556,93,9,22.78,68.42
1278480,192,556,94,9,22.78,68.35
1278580,192,556,95,10,22.77,68.23
1278680,191,556,94,12,22.75,68.07
1278780,192,556,94,13,22.77,67.96
1278880,192,556,94,16,22.77,67.83
1278980,192,556,94,16,22.76,67.75
1279080,192,555,93,18,22.75,67.72
1279180,192,556,93,20,22.74,67.61
1279280,192,555,93,22,22.75,67.54
1279380,192,555,93,25,22.73,67.40
1279480,192,555,94,27,22.72,67.31
1279580,191,555,94,32,22.73,67.22
1279680,192,556,94,34,22.70,67.13
1279780,191,556,94,37,22.70,67.12
1279880,191,556,93,41,22.71,67.03
1279980,192,556,94,45,22.70,66.91
1280080,192,556,94,48,22.69,66.84
1280180,192,557,95,53,22.69,66.79
1280280,192,557,93,54,22.69,66.80
1280380,192,556,94,59,22.68,66.81
1280480,192,556,94,63,22.67,66.80
1280580,193,556,93,66,22.66,66.76
1280680,193,556,94,71,22.66,66.73
1280780,193,556,93,76,22.67,66.71
1280880,193,556,93,78,22.66,66.79
1280980,192,556,93,82,22.66,66.95
1281080,193,555,92,85,22.66,67.02
1281180,193,555,94,89,22.65,67.07
1281280,193,555,93,93,22.65,67.04
1281380,192,554,94,95,22.65,67.04
1281480,192,554,94,100,22.65,67.11
1281580,193,554,93,102,22.65,67.20
1281680,193,553,94,106,22.65,67.37
1281780,193,553,93,109,22.65,67.64
1281880,193,552,93,112,22.63,68.01
1281980,192,553,94,115,22.64,68.33
1282080,193,553,93,118,22.64,68.64
1282180,193,553,94,120,22.64,68.84
1282280,192,553,94,123,22.63,68.99
1282380,192,554,93,125,22.64,69.13
1282480,193,554,93,128,22.64,69.24
1282580,192,554,93,130,22.63,69.25
1282680,192,553,94,133,22.63,69.25
1282780,192,553,93,135,22.62,69.05
1282880,192,553,94,137,22.62,68.87
1282980,192,553,92,139,22.62,68.65
1283080,193,554,93,142,22.59,68.59
1283180,193,554,94,143,22.61,68.56
1283280,192,554,93,145,22.61,68.55
1283380,193,554,94,146,22.62,68.69
1283480,192,554,94,149,22.61,68.84
1283580,192,554,93,151,22.62,69.08
1283680,193,554,93,153,22.61,69.40
1283780,192,554,93,154,22.62,69.64
1283880,193,554,93,155,22.63,69.91
1283980,193,554,93,157,22.62,70.19
1284080,193,554,94,159,22.64,70.39
1284180,192,554,94,159,22.63,70.59
1284280,192,554,94,160,22.63,70.64
1284380,192,554,94,164,22.63,70.67
1284480,192,554,93,163,22.62,70.55
1284580,192,554,94,164,22.62,70.41
1284680,193,554,94,165,22.63,70.19
1284780,192,555,92,167,22.63,69.98
1284880,192,554,94,168,22.63,69.73
1284980,192,554,94,169,22.63,69.35
1285080,191,554,94,171,22.62,69.00
1285180,192,554,94,171,22.61,68.62
1285280,192,554,94,172,22.62,68.27
1285380,192,554,93,173,22.62,67.88
1285480,193,554,94,172,22.61,67.45
1285580,193,554,94,174,22.61,67.00
1285680,193,554,94,176,22.60,66.58
1285780,193,554,92,176,22.59,66.17
1285880,192,554,94,176,22.58,65.84
1285980,193,554,94,178,22.59,65.63
1286080,192,554,93,178,22.59,65.43
1286180,193,553,94,179,22.58,65.40
1286280,193,553,92,179,22.57,65.35
1286380,192,553,94,180,22.57,65.41
1286480,193,552,94,180,22.57,65.52
1286580,192,552,92,181,22.58,65.70
1286680,192,552,94,182,22.57,65.95
1286780,192,552,94,182,22.56,66.11
1286880,191,552,93,181,22.56,66.21
1286980,192,553,93,183,22.57,66.30
1287080,192,552,93,182,22.56,66.33
1287180,192,552,94,184,22.56,66.37
1287280,192,552,93,185,22.54,66.39
