timestamp,smoke,voc,co,flame,temp,hum
1025780,380,760,148,187,40.71,93.47
1025880,381,761,147,188,40.63,94.46
1025980,381,759,147,188,40.59,95.86
1026080,380,757,146,188,40.58,97.10
1026180,381,757,145,190,40.57,97.92
1026280,381,759,146,188,40.56,98.41
1026380,382,760,146,187,40.52,98.62
1026480,382,762,146,187,40.49,98.82
1026580,382,763,146,188,40.47,99.08
1026680,382,763,146,187,40.45,99.60
1026780,381,764,147,186,40.46,100.00
1026880,382,764,146,186,40.47,100.00
1026980,381,763,146,186,40.51,100.00
1027080,381,763,147,185,40.57,100.00
1027180,381,762,145,185,40.64,100.00
1027280,381,762,145,185,40.72,100.00
1027380,380,761,144,185,40.78,100.00
1027480,380,761,142,184,40.83,100.00
1027580,380,762,140,183,40.88,100.00
1027680,379,762,140,183,40.97,100.00
1027780,380,762,141,184,41.05,100.00
1027880,379,763,140,184,41.13,100.00
1027980,379,762,141,184,41.20,100.00
1028080,379,763,142,185,41.29,100.00
1028180,379,763,143,185,41.37,100.00
1028280,379,764,142,185,41.45,100.00
1028380,379,764,143,185,41.52,100.00
1028480,379,764,144,185,41.59,100.00
1028580,379,764,144,186,41.65,100.00
1028680,379,765,145,186,41.72,100.00
1028780,379,766,144,186,41.76,100.00
1028880,379,766,144,187,41.83,100.00
1028980,379,766,144,187,41.92,100.00
1029080,379,766,144,187,42.02,100.00
1029180,379,765,145,188,42.13,100.00
1029280,379,766,143,188,42.23,100.00
1029380,378,766,143,186,42.32,100.00
1029480,378,766,145,184,42.40,100.00
1029580,378,766,145,186,42.46,100.00
1029680,378,766,144,187,42.48,100.00
1029780,378,766,145,186,42.51,100.00
1029880,378,765,144,186,42.48,100.00
1029980,378,766,143,185,42.45,100.00
1030080,378,766,142,186,42.40,100.00
1030180,378,765,141,186,42.33,100.00
1030280,378,766,140,185,42.27,100.00
1030380,377,765,140,185,42.23,100.00
1030480,377,765,140,185,42.15,100.00
1030580,377,765,140,184,42.10,100.00
1030680,377,765,140,184,42.03,100.00
1030780,377,765,139,183,42.00,100.00
1030880,377,765,138,183,41.99,100.00
1030980,377,765,138,181,41.98,100.00
1031080,378,765,138,181,41.95,100.00
1031180,378,766,139,181,41.94,100.00
1031280,377,766,139,180,41.93,100.00
1031380,378,765,139,181,41.88,100.00
1031480,378,765,140,179,41.83,100.00
1031580,378,765,139,180,41.77,100.00
1031680,378,765,140,180,41.73,100.00
1031780,378,765,139,180,41.72,100.00
1031880,377,766,140,180,41.70,100.00
1031980,377,765,141,180,41.70,100.00
1032080,377,765,141,182,41.71,100.00
1032180,377,765,141,180,41.72,100.00
1032280,377,766,141,180,41.71,100.00
1032380,377,765,140,181,41.67,100.00
1032480,378,765,141,181,41.65,100.00
1032580,378,766,140,181,41.62,100.00
1032680,378,766,141,180,41.60,100.00
1032780,378,767,142,183,41.62,100.00
1032880,378,766,141,183,41.69,100.00
1032980,378,766,142,182,41.79,100.00
1033080,378,767,140,183,41.88,100.00
1033180,378,767,141,184,41.96,100.00
1033280,378,766,141,184,42.06,100.00
1033380,379,767,141,184,42.16,100.00
1033480,379,767,141,185,42.29,100.00
1033580,379,767,142,184,42.42,100.00
1033680,379,767,142,184,42.53,100.00
1033780,379,767,142,184,42.62,100.00
1033880,379,768,140,184,42.71,100.00
1033980,379,767,140,162,42.80,100.00
1034080,379,767,140,136,42.85,100.00
1034180,379,768,141,116,42.88,100.00
1034280,379,767,140,99,42.93,100.00
1034380,379,767,140,86,42.99,100.00
1034480,379,767,139,75,43.01,100.00
1034580,379,767,139,66,43.04,100.00
1034680,378,767,139,59,43.07,100.00
1034780,379,767,138,52,43.08,100.00
1034880,379,767,137,46,43.10,100.00
1034980,379,767,137,43,43.14,100.00
1035080,379,767,136,39,43.16,100.00
1035180,379,767,135,36,43.19,100.00
1035280,379,767,134,34,43.21,100.00
1035380,379,766,133,31,43.21,100.00
1035480,379,765,133,27,43.20,100.00
1035580,379,766,134,28,43.15,100.00
