timestamp,smoke,voc,co,flame,temp,hum
1217580,225,627,104,207,28.52,66.04
1217680,226,628,103,206,28.49,66.88
1217780,226,627,104,207,28.48,67.67
1217880,226,627,103,207,28.47,68.40
1217980,226,627,104,207,28.45,69.14
1218080,226,627,103,207,28.44,69.78
1218180,226,627,104,207,28.42,70.28
1218280,226,626,104,207,28.40,70.58
1218380,226,625,104,206,28.39,70.73
1218480,226,624,104,181,28.37,70.72
1218580,225,623,103,151,28.36,70.71
1218680,224,622,103,130,28.33,70.69
1218780,224,622,103,112,28.32,70.70
1218880,224,622,103,98,28.31,70.66
1218980,224,623,102,86,28.30,70.56
1219080,224,623,103,77,28.28,70.53
1219180,224,623,102,69,28.25,70.34
1219280,224,623,102,61,28.23,69.85
1219380,223,623,102,56,28.21,69.06
1219480,223,623,102,51,28.19,68.53
1219580,223,623,102,47,28.16,68.12
1219680,223,622,102,42,28.16,67.70
1219780,223,621,102,40,28.12,67.38
1219880,223,621,102,36,28.11,66.86
1219980,223,621,102,35,28.09,65.91
1220080,223,621,103,33,28.06,64.89
1220180,223,621,103,31,28.03,63.88
1220280,223,621,102,29,28.00,63.05
1220380,222,620,102,28,27.98,62.60
1220480,223,620,102,26,27.96,62.79
1220580,223,620,103,25,27.94,63.37
1220680,222,620,103,24,27.91,64.07
1220780,222,620,103,23,27.89,64.83
1220880,222,620,103,23,27.86,65.47
1220980,222,620,103,22,27.83,65.82
1221080,222,620,102,18,27.81,65.84
1221180,222,620,103,20,27.82,65.94
1221280,221,620,104,19,27.78,66.38
1221380,221,620,103,20,27.76,66.99
1221480,221,620,103,19,27.74,67.74
1221580,221,620,103,18,27.72,68.44
1221680,221,619,103,18,27.72,69.06
1221780,221,619,103,17,27.70,69.60
1221880,221,618,103,17,27.67,69.95
1221980,221,618,102,16,27.66,70.03
1222080,221,618,103,16,27.65,69.94
1222180,221,617,103,16,27.62,69.80
1222280,221,616,103,15,27.60,69.59
1222380,221,617,103,15,27.58,69.47
1222480,221,616,102,15,27.56,69.45
1222580,221,616,102,14,27.54,69.64
1222680,221,616,102,13,27.51,69.63
1222780,221,616,102,13,27.48,69.53
1222880,220,616,102,12,27.46,69.23
1222980,220,615,102,11,27.45,69.28
1223080,220,615,102,12,27.43,69.36
1223180,219,615,102,12,27.39,69.04
1223280,219,615,102,12,27.37,68.74
1223380,219,614,102,12,27.34,68.61
1223480,219,614,102,11,27.32,68.54
1223580,219,614,102,10,27.31,68.31
1223680,218,614,102,11,27.28,67.95
1223780,218,613,102,10,27.25,67.48
1223880,218,613,102,10,27.22,66.92
1223980,218,613,102,9,27.19,66.53
1224080,218,612,102,9,27.17,66.24
1224180,218,612,102,9,27.16,66.13
1224280,218,612,102,8,27.13,66.28
1224380,218,612,102,8,27.12,66.55
1224480,218,611,100,8,27.11,66.93
1224580,218,611,101,7,27.09,67.18
1224680,217,611,100,7,27.07,67.44
1224780,217,610,100,7,27.05,67.67
1224880,217,610,99,6,27.05,68.05
1224980,217,610,99,6,27.02,68.30
1225080,217,610,99,6,27.01,68.65
1225180,216,611,98,9,27.00,69.17
1225280,217,611,98,6,26.98,69.85
1225380,217,611,98,4,26.94,70.37
1225480,217,611,98,5,26.94,70.77
1225580,217,611,99,5,26.92,71.01
1225680,217,611,99,4,26.91,71.24
1225780,216,610,98,5,26.88,71.34
1225880,217,610,98,4,26.87,71.41
1225980,216,610,98,4,26.84,71.40
1226080,216,609,98,5,26.81,71.44
1226180,216,610,98,2,26.80,71.72
1226280,216,609,97,4,26.77,71.99
1226380,216,608,97,4,26.75,72.42
1226480,215,607,98,4,26.75,72.92
1226580,216,606,97,4,26.71,73.36
1226680,215,606,98,4,26.69,73.71
1226780,216,605,98,4,26.66,73.93
1226880,216,605,98,5,26.62,74.12
1226980,215,606,98,2,26.59,74.23
1227080,215,605,98,4,26.54,74.10
1227180,215,605,98,5,26.53,73.83
1227280,214,604,98,5,26.48,73.64
1227380,214,604,98,5,26.45,73.52
