timestamp,smoke,voc,co,flame,temp,hum
1097780,325,723,43,179,38.39,100.00
1097880,326,722,43,180,38.39,100.00
1097980,325,723,42,180,38.40,100.00
1098080,326,722,43,180,38.41,100.00
1098180,326,723,41,180,38.40,100.00
1098280,326,722,43,180,38.38,100.00
1098380,325,722,43,180,38.38,100.00
1098480,325,722,43,181,38.38,100.00
1098580,325,723,43,181,38.35,100.00
1098680,325,722,43,181,38.34,100.00
1098780,325,722,43,181,38.31,100.00
1098880,325,722,42,182,38.27,100.00
1098980,324,722,42,182,38.25,100.00
1099080,325,723,42,183,38.23,100.00
1099180,325,722,43,183,38.24,100.00
1099280,325,723,43,184,38.23,100.00
1099380,325,723,43,184,38.23,100.00
1099480,325,723,42,184,38.25,100.00
1099580,325,722,44,184,38.25,100.00
1099680,325,723,43,184,38.27,100.00
1099780,325,723,43,185,38.28,100.00
1099880,325,724,43,185,38.31,100.00
1099980,325,723,42,185,38.31,100.00
1100080,325,724,43,184,38.34,100.00
1100180,326,724,43,184,38.36,100.00
1100280,325,724,43,184,38.40,100.00
1100380,325,724,43,184,38.43,100.00
1100480,325,724,44,185,38.47,100.00
1100580,325,724,42,181,38.55,100.00
1100680,325,724,43,183,38.61,100.00
1100780,325,724,42,183,38.69,100.00
1100880,325,725,42,182,38.75,100.00
1100980,324,724,43,182,38.84,100.00
1101080,324,725,42,181,38.91,100.00
1101180,324,725,43,181,38.98,100.00
1101280,324,724,43,181,39.02,100.00
1101380,324,725,42,181,39.07,100.00
1101480,324,724,42,181,39.10,100.00
1101580,324,725,42,182,39.12,100.00
1101680,324,725,42,182,39.13,100.00
1101780,323,725,42,182,39.13,100.00
1101880,323,724,42,183,39.14,100.00
1101980,323,725,42,183,39.15,100.00
1102080,322,724,43,183,39.18,100.00
1102180,322,724,42,183,39.20,100.00
1102280,322,724,42,183,39.20,100.00
1102380,323,724,42,184,39.22,100.00
1102480,323,724,42,184,39.22,100.00
1102580,323,725,43,184,39.23,100.00
1102680,323,724,43,185,39.23,100.00
1102780,322,724,42,185,39.20,100.00
1102880,322,724,43,186,39.21,100.00
1102980,322,724,42,186,39.22,100.00
1103080,322,724,42,186,39.23,100.00
1103180,322,724,43,187,39.22,100.00
1103280,321,723,42,187,39.24,100.00
1103380,321,723,42,188,39.23,100.00
1103480,322,722,42,188,39.23,100.00
1103580,322,723,41,188,39.22,100.00
1103680,322,723,42,189,39.22,100.00
1103780,322,723,41,188,39.21,100.00
1103880,322,723,41,188,39.19,100.00
1103980,323,723,41,188,39.17,100.00
1104080,323,723,41,188,39.16,100.00
1104180,323,724,42,187,39.15,100.00
1104280,323,724,42,187,39.16,100.00
1104380,323,724,41,187,39.18,100.00
1104480,323,723,41,187,39.20,100.00
1104580,323,724,41,186,39.22,100.00
1104680,323,723,42,186,39.25,100.00
1104780,322,724,42,186,39.26,100.00
1104880,322,724,41,185,39.27,100.00
1104980,322,724,42,184,39.26,100.00
1105080,322,723,43,183,39.26,100.00
1105180,322,723,42,183,39.24,100.00
1105280,322,723,41,183,39.24,100.00
1105380,322,724,42,182,39.21,100.00
1105480,322,723,42,182,39.21,100.00
1105580,322,723,42,183,39.18,100.00
1105680,322,723,42,182,39.18,100.00
1105780,322,724,42,182,39.16,100.00
1105880,322,723,42,182,39.13,99.92
1105980,322,723,41,152,39.10,99.56
1106080,322,723,42,129,39.07,99.19
1106180,321,723,42,109,39.03,98.99
1106280,321,723,42,95,39.01,98.89
1106380,321,723,41,83,38.96,98.86
1106480,321,723,43,73,38.93,98.94
1106580,321,723,42,66,38.92,99.11
1106680,321,723,42,59,38.88,99.37
1106780,321,724,42,53,38.89,99.58
1106880,320,724,42,48,38.87,99.84
1106980,320,723,42,45,38.85,99.95
1107080,320,724,42,41,38.84,99.94
1107180,320,724,42,38,38.80,99.52
1107280,320,724,42,35,38.79,98.99
1107380,320,724,42,33,38.75,98.61
1107480,320,724,42,31,38.73,98.45
