timestamp,smoke,voc,co,flame,temp,hum
1100980,399,856,761,114,15.75,77.55
1101080,399,857,762,111,15.74,77.61
1101180,397,856,764,109,15.75,77.55
1101280,395,857,762,112,15.75,77.57
1101380,394,855,762,109,15.75,77.58
1101480,393,857,762,108,15.76,77.57
1101580,391,855,762,113,15.76,77.56
1101680,390,853,760,112,15.75,77.59
1101780,389,852,759,112,15.74,77.53
1101880,388,852,759,112,15.76,77.52
1101980,387,852,758,108,15.75,77.52
1102080,386,852,759,110,15.75,77.52
1102180,385,853,754,110,15.75,77.53
1102280,383,850,752,108,15.75,77.51
1102380,382,852,752,111,15.75,77.49
1102480,381,851,749,110,15.76,77.50
1102580,379,850,750,110,15.77,77.47
1102680,378,848,751,108,15.76,77.46
1102780,377,849,751,110,15.76,77.48
1102880,375,848,752,109,15.75,77.47
1102980,374,849,751,108,15.76,77.43
1103080,373,848,751,107,15.75,77.43
1103180,372,845,752,106,15.76,77.40
1103280,371,845,752,105,15.74,77.41
1103380,370,846,750,106,15.75,77.42
1103480,369,845,749,102,15.76,77.39
1103580,368,844,747,101,15.77,77.36
1103680,367,842,747,99,15.76,77.41
1103780,366,843,746,97,15.77,77.41
1103880,365,842,746,100,15.76,77.37
1103980,364,840,744,104,15.77,77.40
1104080,362,840,744,108,15.76,77.39
1104180,362,840,743,109,15.78,77.37
1104280,362,839,744,111,15.77,77.37
1104380,361,838,743,109,15.76,77.36
1104480,360,838,739,112,15.76,77.38
1104580,360,838,738,114,15.76,77.39
1104680,360,838,738,116,15.77,77.38
1104780,359,838,738,114,15.78,77.37
1104880,359,838,738,110,15.78,77.40
1104980,359,837,736,112,15.78,77.34
1105080,358,836,735,111,15.78,77.36
1105180,359,838,734,109,15.79,77.37
1105280,358,838,732,110,15.79,77.37
1105380,358,836,730,111,15.79,77.35
1105480,358,836,730,110,15.78,77.37
1105580,357,836,729,108,15.77,77.36
1105680,357,836,729,109,15.79,77.35
1105780,357,835,729,111,15.77,77.36
1105880,357,837,730,116,15.79,77.38
1105980,357,837,730,118,15.77,77.41
1106080,357,836,732,115,15.79,77.36
1106180,357,839,731,114,15.77,77.36
1106280,356,838,731,112,15.77,77.38
1106380,357,839,733,111,15.77,77.42
1106480,358,838,734,109,15.76,77.40
1106580,358,839,737,109,15.79,77.41
1106680,357,839,737,109,15.77,77.42
1106780,357,837,738,108,15.77,77.39
1106880,357,838,736,105,15.76,77.39
1106980,357,835,733,104,15.75,77.40
1107080,358,836,733,106,15.76,77.40
1107180,359,835,733,106,15.76,77.38
1107280,359,836,734,107,15.77,77.40
1107380,359,836,735,111,15.77,77.39
1107480,359,835,734,110,15.77,77.42
1107580,359,833,737,110,15.78,77.41
1107680,359,834,738,114,15.75,77.41
1107780,358,831,739,109,15.77,77.42
1107880,357,834,736,103,15.77,77.40
1107980,357,830,739,107,15.77,77.38
1108080,356,832,740,108,15.78,77.42
1108180,355,831,739,107,15.77,77.40
1108280,354,829,739,108,15.77,77.42
1108380,353,829,741,112,15.77,77.40
1108480,352,828,742,116,15.77,77.37
1108580,351,827,741,113,15.78,77.40
1108680,350,829,742,115,15.78,77.40
1108780,349,825,745,121,15.77,77.39
1108880,349,826,746,122,15.76,77.37
1108980,348,826,745,119,15.76,77.37
1109080,347,824,746,116,15.77,77.40
1109180,346,823,745,115,15.78,77.39
1109280,344,825,743,112,15.76,77.38
1109380,343,822,741,105,15.77,77.40
1109480,342,821,740,106,15.77,77.39
1109580,341,823,741,107,15.76,77.43
1109680,340,822,742,99,15.75,77.41
1109780,339,820,742,102,15.75,77.40
1109880,339,820,740,101,15.75,77.41
1109980,338,819,741,107,15.76,77.38
1110080,338,819,740,111,15.76,77.42
1110180,336,818,737,111,15.76,77.44
1110280,335,818,736,111,15.76,77.45
1110380,335,816,739,113,15.75,77.46
1110480,334,818,738,111,15.75,77.48
1110580,333,817,737,112,15.74,77.49
1110680,332,816,737,111,15.76,77.48
1110780,331,815,735,112,15.76,77.52
