timestamp,smoke,voc,co,flame,temp,hum
1053080,242,662,595,206,15.82,77.44
1053180,241,661,598,204,15.80,77.46
1053280,241,662,598,206,15.81,77.41
1053380,241,662,598,207,15.81,77.43
1053480,239,661,596,184,15.83,77.42
1053580,240,660,598,189,15.81,77.41
1053680,240,660,598,186,15.81,77.44
1053780,240,661,600,199,15.81,77.40
1053880,239,660,600,194,15.81,77.42
1053980,240,659,600,204,15.80,77.42
1054080,238,660,598,196,15.81,77.43
1054180,239,660,597,200,15.82,77.44
1054280,238,659,598,197,15.81,77.44
1054380,238,660,598,189,15.82,77.44
1054480,238,659,600,213,15.81,77.44
1054580,238,658,600,208,15.80,77.47
1054680,237,659,600,214,15.81,77.44
1054780,237,659,600,219,15.82,77.45
1054880,237,656,600,216,15.81,77.43
1054980,236,657,602,209,15.80,77.45
1055080,235,657,601,192,15.81,77.45
1055180,236,657,604,183,15.81,77.46
1055280,234,657,603,197,15.81,77.45
1055380,234,656,604,187,15.81,77.48
1055480,235,656,605,175,15.81,77.45
1055580,235,657,604,199,15.80,77.43
1055680,235,655,605,224,15.80,77.44
1055780,235,656,604,213,15.80,77.40
1055880,233,654,606,198,15.81,77.44
1055980,233,655,609,194,15.80,77.43
1056080,234,656,609,203,15.79,77.46
1056180,233,655,606,193,15.80,77.43
1056280,231,654,606,181,15.79,77.43
1056380,232,654,605,191,15.80,77.43
1056480,232,652,606,190,15.80,77.44
1056580,231,654,606,176,15.79,77.41
1056680,231,653,607,174,15.79,77.45
1056780,230,652,608,171,15.78,77.43
1056880,231,652,608,191,15.79,77.43
1056980,231,652,610,187,15.78,77.44
1057080,230,652,610,193,15.78,77.41
1057180,232,652,610,177,15.80,77.44
1057280,230,652,610,175,15.79,77.44
1057380,228,651,609,175,15.79,77.42
1057480,230,652,608,175,15.79,77.44
1057580,229,651,608,178,15.78,77.45
1057680,229,649,605,164,15.78,77.45
1057780,228,651,606,165,15.77,77.47
1057880,227,650,605,166,15.77,77.46
1057980,228,650,607,169,15.77,77.48
1058080,226,649,606,170,15.78,77.46
1058180,227,648,603,168,15.79,77.46
1058280,227,650,607,168,15.77,77.44
1058380,226,649,604,173,15.77,77.47
1058480,226,648,604,174,15.77,77.47
1058580,227,647,604,175,15.76,77.49
1058680,225,648,605,176,15.77,77.47
1058780,226,648,605,176,15.76,77.48
1058880,224,647,606,174,15.78,77.49
1058980,226,647,606,176,15.76,77.51
1059080,225,647,606,175,15.78,77.49
1059180,225,647,609,174,15.78,77.52
1059280,225,646,605,168,15.77,77.52
1059380,224,647,606,169,15.77,77.51
1059480,225,646,605,172,15.77,77.48
1059580,224,646,604,178,15.76,77.49
1059680,224,645,605,174,15.76,77.54
1059780,223,645,603,164,15.77,77.54
1059880,224,645,605,165,15.77,77.50
1059980,222,645,605,176,15.75,77.53
1060080,223,645,605,168,15.75,77.54
1060180,222,644,602,164,15.75,77.54
1060280,222,645,604,174,15.74,77.52
1060380,222,644,604,176,15.75,77.57
1060480,221,645,604,168,15.76,77.52
1060580,222,643,601,170,15.76,77.55
1060680,220,643,600,169,15.75,77.57
1060780,222,643,600,204,15.77,77.56
1060880,221,643,600,198,15.75,77.53
1060980,220,642,601,188,15.74,77.57
1061080,220,641,600,181,15.74,77.57
1061180,220,643,602,172,15.75,77.57
1061280,220,643,599,164,15.75,77.60
1061380,219,641,600,168,15.76,77.59
1061480,220,642,600,168,15.75,77.58
1061580,220,641,599,171,15.76,77.58
1061680,221,640,600,176,15.76,77.55
1061780,220,641,600,174,15.75,77.60
1061880,220,641,602,173,15.75,77.60
1061980,220,642,599,174,15.77,77.57
1062080,219,641,598,175,15.75,77.57
1062180,220,639,598,175,15.75,77.56
1062280,220,639,602,179,15.76,77.60
1062380,219,640,604,194,15.75,77.56
1062480,219,639,604,195,15.77,77.58
1062580,219,639,602,198,15.77,77.55
1062680,218,639,607,192,15.76,77.58
1062780,217,638,607,197,15.77,77.59
