timestamp,smoke,voc,co,flame,temp,hum
1160980,297,698,644,109,15.72,77.64
1161080,296,697,646,106,15.73,77.62
1161180,296,697,649,106,15.72,77.63
1161280,296,698,651,111,15.72,77.65
1161380,297,697,652,109,15.73,77.66
1161480,295,697,654,110,15.73,77.62
1161580,296,697,655,111,15.73,77.63
1161680,295,697,655,114,15.73,77.64
1161780,295,697,653,118,15.72,77.65
1161880,296,697,651,122,15.74,77.64
1161980,295,696,649,122,15.73,77.65
1162080,295,697,648,117,15.73,77.64
1162180,294,696,645,114,15.72,77.70
1162280,295,696,645,115,15.72,77.65
1162380,295,697,645,116,15.73,77.65
1162480,295,695,644,119,15.71,77.65
1162580,294,696,643,119,15.73,77.68
1162680,294,696,641,119,15.72,77.66
1162780,294,694,639,118,15.73,77.63
1162880,293,696,638,116,15.72,77.65
1162980,294,695,636,117,15.73,77.62
1163080,294,695,635,116,15.74,77.64
1163180,294,694,636,120,15.73,77.61
1163280,294,695,634,119,15.74,77.67
1163380,294,694,633,120,15.73,77.66
1163480,294,693,633,121,15.73,77.67
1163580,294,694,633,121,15.73,77.65
1163680,294,693,633,123,15.72,77.64
1163780,293,694,633,119,15.73,77.62
1163880,293,694,633,117,15.72,77.67
1163980,293,693,633,112,15.71,77.63
1164080,292,693,634,114,15.71,77.64
1164180,292,694,635,122,15.72,77.63
1164280,291,693,636,118,15.72,77.62
1164380,291,694,638,119,15.73,77.64
1164480,291,692,639,119,15.72,77.63
1164580,291,693,640,120,15.73,77.61
1164680,289,693,639,119,15.72,77.64
1164780,289,692,640,116,15.72,77.64
1164880,289,693,639,115,15.72,77.62
1164980,288,692,639,116,15.73,77.63
1165080,288,693,639,117,15.73,77.63
1165180,287,692,641,112,15.74,77.63
1165280,287,693,641,111,15.74,77.64
1165380,287,691,640,110,15.73,77.62
1165480,285,692,640,114,15.73,77.63
1165580,285,693,641,112,15.72,77.61
1165680,284,693,640,113,15.74,77.61
1165780,285,691,639,117,15.73,77.58
1165880,283,692,639,116,15.73,77.57
1165980,284,692,639,116,15.71,77.58
1166080,282,691,638,114,15.73,77.58
1166180,282,692,638,112,15.72,77.58
1166280,283,692,637,109,15.73,77.60
1166380,282,691,637,109,15.74,77.57
1166480,281,690,636,109,15.73,77.57
1166580,283,690,637,109,15.74,77.53
1166680,285,690,637,108,15.74,77.57
1166780,286,690,637,106,15.74,77.57
1166880,287,691,637,106,15.74,77.54
1166980,289,690,636,105,15.74,77.57
1167080,291,690,636,107,15.73,77.56
1167180,293,691,636,114,15.75,77.54
1167280,296,691,637,120,15.75,77.53
1167380,297,691,637,116,15.77,77.54
1167480,297,691,638,116,15.73,77.55
1167580,299,689,638,114,15.73,77.55
1167680,299,690,639,111,15.73,77.53
1167780,300,689,639,109,15.74,77.53
1167880,300,689,640,114,15.74,77.55
1167980,300,690,641,118,15.75,77.55
1168080,298,688,641,115,15.75,77.55
1168180,298,689,640,114,15.74,77.54
1168280,299,689,640,111,15.75,77.55
1168380,298,689,641,108,15.74,77.55
1168480,298,689,641,106,15.75,77.54
1168580,300,688,641,114,15.77,77.54
1168680,302,689,642,115,15.76,77.55
1168780,303,689,644,110,15.75,77.54
1168880,308,689,648,110,15.76,77.58
1168980,317,688,659,113,15.75,77.54
1169080,324,688,667,109,15.74,77.54
1169180,332,690,674,116,15.74,77.55
1169280,336,688,676,110,15.76,77.54
1169380,338,689,676,105,15.75,77.52
1169480,341,688,675,103,15.75,77.55
1169580,342,689,674,108,15.75,77.51
1169680,343,688,673,114,15.75,77.53
1169780,343,687,669,114,15.73,77.52
1169880,344,689,666,110,15.74,77.53
1169980,344,688,664,109,15.74,77.55
1170080,344,688,662,108,15.75,77.49
1170180,343,689,658,108,15.75,77.51
1170280,342,689,656,106,15.73,77.52
1170380,341,687,654,108,15.74,77.50
1170480,340,688,652,107,15.75,77.48
1170580,339,688,651,107,15.75,77.48
1170680,339,687,648,103,15.74,77.50
