timestamp,smoke,voc,co,flame,temp,hum
1172880,338,686,538,113,15.74,77.52
1172980,338,687,562,111,15.74,77.53
1173080,337,686,516,112,15.75,77.53
1173180,336,686,497,112,15.74,77.53
1173280,336,687,509,112,15.74,77.52
1173380,336,688,531,112,15.74,77.54
1173480,337,687,516,112,15.75,77.51
1173580,338,687,579,110,15.75,77.52
1173680,337,687,524,110,15.76,77.55
1173780,340,687,566,109,15.75,77.53
1173880,341,688,479,110,15.74,77.52
1173980,341,688,568,111,15.75,77.53
1174080,341,688,486,109,15.75,77.52
1174180,340,688,464,107,15.74,77.52
1174280,340,688,430,107,15.76,77.53
1174380,339,689,420,107,15.74,77.54
1174480,339,688,412,107,15.74,77.51
1174580,338,689,400,109,15.75,77.49
1174680,337,690,378,114,15.75,77.50
1174780,336,688,404,116,15.75,77.50
1174880,334,689,518,113,15.76,77.47
1174980,333,689,490,113,15.77,77.50
1175080,332,689,570,113,15.77,77.50
1175180,330,690,602,113,15.77,77.49
1175280,330,690,415,114,15.76,77.49
1175380,329,690,519,113,15.74,77.48
1175480,327,690,568,113,15.77,77.46
1175580,326,689,538,113,15.75,77.45
1175680,325,690,494,111,15.76,77.48
1175780,324,688,489,112,15.75,77.48
1175880,323,689,507,108,15.75,77.49
1175980,322,689,541,110,15.75,77.43
1176080,321,688,494,110,15.75,77.45
1176180,320,689,443,111,15.76,77.45
1176280,318,689,488,112,15.76,77.44
1176380,318,690,392,111,15.76,77.45
1176480,317,689,482,112,15.76,77.46
1176580,316,690,454,110,15.77,77.43
1176680,315,689,455,110,15.76,77.46
1176780,314,689,470,110,15.77,77.45
1176880,313,688,438,110,15.77,77.47
1176980,313,688,457,114,15.77,77.47
1177080,313,688,401,112,15.76,77.46
1177180,311,687,454,115,15.77,77.48
1177280,311,688,414,113,15.77,77.45
1177380,309,688,381,115,15.77,77.51
1177480,310,687,379,115,15.77,77.46
1177580,309,689,390,116,15.76,77.49
1177680,307,688,385,115,15.78,77.48
1177780,306,687,371,116,15.77,77.50
1177880,307,688,378,113,15.76,77.50
1177980,306,688,389,112,15.78,77.51
1178080,305,687,401,113,15.75,77.50
1178180,304,688,414,115,15.76,77.51
1178280,305,688,403,113,15.76,77.48
1178380,303,688,402,116,15.76,77.53
1178480,303,687,400,113,15.76,77.51
1178580,303,688,396,114,15.75,77.50
1178680,302,688,394,116,15.76,77.52
1178780,301,687,395,114,15.76,77.51
1178880,300,687,389,111,15.75,77.52
1178980,299,687,399,110,15.75,77.51
1179080,299,688,404,109,15.74,77.52
1179180,298,687,408,109,15.74,77.51
1179280,298,688,408,109,15.76,77.55
1179380,297,686,372,108,15.75,77.48
1179480,297,687,372,111,15.75,77.51
1179580,296,686,412,116,15.75,77.58
1179680,296,687,391,117,15.76,77.54
1179780,295,687,390,116,15.75,77.53
1179880,295,687,354,117,15.75,77.52
1179980,293,688,346,121,15.75,77.54
1180080,293,687,349,124,15.75,77.51
1180180,293,687,355,123,15.76,77.53
1180280,292,687,363,122,15.77,77.53
1180380,292,687,366,120,15.77,77.53
1180480,291,687,398,122,15.77,77.51
1180580,291,687,360,125,15.75,77.49
1180680,291,687,361,124,15.76,77.55
1180780,290,687,364,121,15.76,77.54
1180880,289,688,366,114,15.76,77.53
1180980,289,686,369,108,15.76,77.53
1181080,288,687,368,106,15.77,77.52
1181180,287,687,386,110,15.77,77.53
1181280,288,687,361,114,15.76,77.54
1181380,287,687,363,115,15.77,77.49
1181480,286,686,370,117,15.76,77.52
1181580,286,686,387,117,15.77,77.50
1181680,286,688,399,114,15.77,77.51
1181780,286,688,392,120,15.74,77.52
1181880,285,686,402,121,15.76,77.48
1181980,285,688,448,119,15.76,77.48
1182080,283,687,481,115,15.76,77.51
1182180,284,689,489,114,15.76,77.50
1182280,283,689,438,119,15.75,77.52
1182380,282,689,447,116,15.77,77.51
1182480,282,690,425,117,15.76,77.51
1182580,281,691,414,117,15.76,77.50
1182680,281,691,416,118,15.77,77.51
