timestamp,smoke,voc,co,flame,temp,hum
1124980,276,766,419,107,15.80,77.66
1125080,276,766,412,106,15.81,77.64
1125180,277,767,405,108,15.80,77.63
1125280,277,765,399,107,15.81,77.63
1125380,276,765,392,108,15.81,77.59
1125480,276,765,387,107,15.80,77.61
1125580,275,765,380,108,15.81,77.60
1125680,276,765,375,106,15.80,77.58
1125780,276,765,370,107,15.81,77.60
1125880,275,764,365,108,15.81,77.61
1125980,275,764,359,107,15.82,77.59
1126080,275,764,355,107,15.80,77.58
1126180,274,763,350,106,15.80,77.56
1126280,274,764,346,104,15.80,77.53
1126380,274,762,342,104,15.81,77.49
1126480,273,763,339,100,15.81,77.52
1126580,274,763,334,102,15.81,77.50
1126680,274,762,331,105,15.80,77.48
1126780,274,761,326,105,15.80,77.49
1126880,274,761,324,106,15.81,77.46
1126980,273,762,320,106,15.81,77.43
1127080,273,761,317,106,15.81,77.44
1127180,273,761,314,106,15.80,77.40
1127280,273,761,310,107,15.80,77.44
1127380,272,760,308,107,15.80,77.41
1127480,272,760,305,107,15.79,77.43
1127580,272,760,302,104,15.81,77.42
1127680,272,760,299,106,15.80,77.40
1127780,271,760,297,107,15.79,77.38
1127880,271,759,294,108,15.80,77.41
1127980,272,759,292,110,15.79,77.37
1128080,271,758,290,109,15.79,77.42
1128180,272,758,287,109,15.80,77.43
1128280,271,758,285,109,15.81,77.41
1128380,271,758,283,109,15.81,77.43
1128480,271,757,281,109,15.81,77.42
1128580,271,758,279,106,15.80,77.45
1128680,271,757,277,105,15.81,77.48
1128780,270,757,276,103,15.79,77.47
1128880,270,757,273,107,15.81,77.48
1128980,271,757,272,109,15.80,77.47
1129080,270,757,270,110,15.80,77.49
1129180,271,756,268,114,15.81,77.53
1129280,270,756,266,110,15.81,77.48
1129380,270,755,265,114,15.81,77.56
1129480,269,755,263,108,15.80,77.57
1129580,270,755,261,103,15.79,77.57
1129680,269,755,260,102,15.81,77.59
1129780,269,754,258,103,15.81,77.57
1129880,270,754,257,109,15.80,77.60
1129980,269,754,255,110,15.82,77.55
1130080,268,754,253,108,15.80,77.60
1130180,269,754,252,104,15.80,77.59
1130280,268,754,252,105,15.80,77.57
1130380,268,753,251,103,15.80,77.58
1130480,268,753,250,104,15.80,77.59
1130580,268,753,249,101,15.80,77.60
1130680,267,752,248,104,15.80,77.59
1130780,267,753,246,108,15.78,77.56
1130880,267,752,246,105,15.79,77.56
1130980,267,752,244,108,15.79,77.56
1131080,267,752,244,105,15.80,77.55
1131180,267,751,243,106,15.79,77.54
1131280,267,750,241,106,15.80,77.60
1131380,267,751,239,104,15.80,77.54
1131480,267,751,239,105,15.80,77.57
1131580,266,751,238,106,15.80,77.56
1131680,266,750,236,107,15.79,77.55
1131780,267,750,236,107,15.80,77.54
1131880,266,749,234,108,15.80,77.56
1131980,266,749,233,107,15.79,77.56
1132080,266,749,233,105,15.80,77.56
1132180,266,748,231,105,15.78,77.52
1132280,266,748,230,103,15.78,77.54
1132380,266,748,229,104,15.78,77.54
1132480,266,749,229,104,15.78,77.57
1132580,265,748,227,106,15.78,77.53
1132680,265,747,226,107,15.79,77.54
1132780,265,748,225,105,15.79,77.53
1132880,265,747,225,104,15.77,77.52
1132980,265,747,224,106,15.77,77.51
1133080,265,747,223,107,15.77,77.51
1133180,264,746,222,109,15.79,77.49
1133280,264,747,222,107,15.79,77.50
1133380,264,746,221,105,15.79,77.50
1133480,264,746,220,105,15.79,77.48
1133580,264,746,219,106,15.79,77.50
1133680,263,746,219,107,15.79,77.46
1133780,264,746,218,106,15.79,77.50
1133880,263,745,218,104,15.79,77.46
1133980,263,745,217,109,15.79,77.47
1134080,263,744,216,106,15.79,77.46
1134180,263,744,215,106,15.79,77.43
1134280,263,744,215,105,15.77,77.46
1134380,263,744,214,105,15.79,77.50
1134480,263,743,213,104,15.79,77.41
1134580,263,742,213,106,15.80,77.46
1134680,262,743,211,107,15.79,77.45
1134780,263,742,211,107,15.79,77.44
