timestamp,smoke,voc,co,flame,temp,hum
3788231,57,337,374,0,17.72,65.58
3788331,56,337,375,2,17.71,65.58
3788431,53,337,375,0,17.71,65.57
3788531,55,337,375,0,17.70,65.60
3788631,54,337,375,3,17.70,65.58
3788731,56,336,375,2,17.70,65.63
3788831,56,337,375,1,17.69,65.61
3788931,55,337,375,2,17.69,65.62
3789031,55,336,375,2,17.68,65.65
3789131,53,336,376,2,17.69,65.63
3789231,56,337,375,1,17.70,65.66
3789331,54,337,375,2,17.68,65.67
3789431,56,337,375,11,17.69,65.66
3789531,57,336,375,1,17.69,65.65
3789631,53,336,375,0,17.69,65.66
3789731,56,337,375,0,17.69,65.69
3789831,57,336,375,0,17.69,65.67
3789931,56,336,375,1,17.68,65.66
3790031,57,336,375,2,17.68,65.68
3790131,56,336,373,0,17.67,65.72
3790231,56,336,374,0,17.69,65.71
3790331,56,336,375,0,17.66,65.73
3790431,56,335,375,0,17.66,65.74
3790531,54,335,374,1,17.67,65.76
3790631,56,336,374,0,17.66,65.78
3790731,53,335,374,2,17.67,65.78
3790831,55,335,374,1,17.68,65.77
3790931,55,335,374,1,17.67,65.79
3791031,56,335,373,1,17.66,65.75
3791131,56,336,374,0,17.65,65.79
3791231,54,336,374,0,17.66,65.81
3791331,55,335,373,1,17.64,65.83
3791431,56,334,373,3,17.64,65.79
3791531,54,335,373,4,17.64,65.81
3791631,54,335,373,0,17.64,65.80
3791731,56,334,372,5,17.63,65.84
3791831,56,335,373,2,17.64,65.86
3791931,56,335,373,1,17.63,65.86
3792031,56,335,372,0,17.64,65.87
3792131,56,335,371,1,17.63,65.87
3792231,56,334,372,0,17.62,65.87
3792331,55,333,372,0,17.62,65.87
3792431,56,333,372,6,17.63,65.89
3792531,56,334,372,3,17.63,65.90
3792631,56,333,372,3,17.62,65.88
3792731,56,333,372,9,17.62,65.88
3792831,56,334,373,0,17.63,65.85
3792931,55,334,372,1,17.63,65.86
3793031,54,334,372,1,17.61,65.84
3793131,55,333,372,2,17.62,65.86
3793231,55,334,372,0,17.61,65.82
3793331,55,333,372,2,17.61,65.81
3793431,55,334,372,3,17.60,65.81
3793531,56,333,372,1,17.61,65.84
3793631,55,333,372,2,17.59,65.83
3793731,55,332,371,1,17.61,65.83
3793831,55,333,372,4,17.59,65.88
3793931,56,333,372,3,17.59,65.88
3794031,55,333,372,0,17.57,65.88
3794131,55,333,371,0,17.59,65.92
3794231,54,332,371,1,17.58,65.93
3794331,55,333,372,0,17.57,65.95
3794431,55,332,372,2,17.58,65.96
3794531,55,332,373,0,17.58,65.97
3794631,54,332,372,2,17.58,65.99
3794731,54,332,371,2,17.57,65.98
3794831,55,332,372,0,17.58,66.00
3794931,56,332,372,2,17.57,66.00
3795031,53,332,372,2,17.55,65.99
3795131,56,332,372,1,17.56,66.01
3795231,55,332,371,0,17.56,66.04
3795331,55,332,371,1,17.57,66.02
3795431,53,332,372,0,17.56,66.01
3795531,54,332,372,1,17.55,66.02
3795631,53,331,370,0,17.55,66.09
3795731,55,332,371,0,17.55,66.09
3795831,54,332,370,0,17.55,66.07
3795931,55,332,370,0,17.54,66.13
3796031,54,331,370,0,17.55,66.14
3796131,56,331,370,2,17.54,66.11
3796231,53,331,369,0,17.53,66.16
3796331,55,331,369,2,17.54,66.17
3796431,55,331,367,1,17.52,66.18
3796531,54,331,367,2,17.52,66.20
3796631,52,331,368,7,17.53,66.17
3796731,55,331,368,6,17.54,66.21
3796831,55,331,367,2,17.52,66.26
3796931,54,330,368,1,17.52,66.27
3797031,53,331,368,1,17.52,66.21
3797131,54,331,368,3,17.51,66.24
3797231,55,331,367,0,17.51,66.26
3797331,55,331,367,2,17.52,66.29
3797431,54,330,366,2,17.51,66.27
3797531,55,330,366,3,17.50,66.31
3797631,55,330,366,1,17.50,66.32
3797731,55,330,366,1,17.49,66.34
3797831,55,330,366,2,17.49,66.36
3797931,52,330,367,0,17.49,66.36
3798031,55,330,367,5,17.49,66.38
