timestamp,smoke,voc,co,flame,temp,hum
4052031,41,257,302,2,15.72,75.70
4052131,41,258,301,0,15.71,75.67
4052231,40,258,301,1,15.73,75.69
4052331,40,257,301,1,15.72,75.69
4052431,41,258,301,5,15.72,75.70
4052531,42,257,301,3,15.72,75.71
4052631,40,258,301,2,15.71,75.72
4052731,39,258,301,2,15.71,75.72
4052831,41,258,301,1,15.71,75.72
4052931,41,258,301,2,15.72,75.72
4053031,40,257,301,0,15.72,75.71
4053131,41,258,302,1,15.73,75.75
4053231,41,257,302,1,15.73,75.76
4053331,41,258,302,1,15.72,75.72
4053431,41,258,302,2,15.72,75.74
4053531,41,257,301,0,15.72,75.76
4053631,41,257,301,4,15.72,75.78
4053731,39,258,301,2,15.72,75.76
4053831,39,258,301,1,15.72,75.79
4053931,38,258,301,3,15.72,75.74
4054031,41,257,301,2,15.70,75.79
4054131,41,257,301,3,15.71,75.74
4054231,38,258,301,0,15.71,75.77
4054331,39,257,301,2,15.72,75.77
4054431,42,258,301,1,15.70,75.75
4054531,40,258,301,2,15.71,75.78
4054631,41,257,301,2,15.71,75.79
4054731,41,257,301,1,15.72,75.77
4054831,41,257,301,1,15.71,75.79
4054931,41,257,301,4,15.72,75.83
4055031,39,258,302,2,15.69,75.82
4055131,41,256,302,2,15.70,75.80
4055231,41,258,302,2,15.70,75.80
4055331,40,258,301,3,15.70,75.84
4055431,39,258,301,0,15.71,75.81
4055531,41,257,302,1,15.70,75.81
4055631,41,257,301,3,15.70,75.83
4055731,41,256,301,2,15.70,75.86
4055831,40,257,301,5,15.69,75.85
4055931,39,257,301,0,15.70,75.83
4056031,41,257,301,2,15.70,75.82
4056131,40,258,301,3,15.72,75.85
4056231,41,258,301,1,15.70,75.90
4056331,40,258,301,3,15.71,75.86
4056431,40,258,301,4,15.70,75.85
4056531,40,257,301,0,15.70,75.87
4056631,40,257,301,1,15.70,75.88
4056731,41,258,301,2,15.69,75.88
4056831,39,258,301,0,15.70,75.88
4056931,41,256,301,5,15.68,75.88
4057031,42,258,301,1,15.69,75.91
4057131,41,258,302,1,15.69,75.87
4057231,41,257,302,2,15.69,75.88
4057331,38,258,301,1,15.67,75.89
4057431,41,258,302,3,15.68,75.88
4057531,40,257,301,5,15.68,75.88
4057631,41,257,301,0,15.69,75.91
4057731,40,257,301,2,15.69,75.94
4057831,42,257,301,1,15.69,75.91
4057931,41,257,302,1,15.67,75.91
4058031,41,257,301,0,15.69,75.94
4058131,38,258,300,3,15.69,75.92
4058231,40,258,302,0,15.68,75.93
4058331,41,258,301,2,15.67,75.93
4058431,39,258,301,1,15.68,75.92
4058531,39,258,301,3,15.68,75.93
4058631,41,257,301,4,15.69,75.92
4058731,40,257,301,1,15.70,75.93
4058831,41,258,302,3,15.67,75.93
4058931,40,258,302,1,15.68,75.92
4059031,41,258,301,2,15.69,75.92
4059131,41,257,303,1,15.68,75.95
4059231,40,258,302,2,15.68,75.94
4059331,42,258,302,1,15.68,75.91
4059431,40,258,301,1,15.68,75.94
4059531,42,258,302,2,15.70,75.95
4059631,41,258,301,7,15.70,75.93
4059731,41,258,302,1,15.69,75.94
4059831,40,257,301,0,15.69,75.95
4059931,41,258,301,2,15.70,75.92
4060031,39,258,302,5,15.68,75.95
4060131,38,258,301,1,15.68,75.94
4060231,40,258,301,1,15.69,75.93
4060331,41,258,301,2,15.68,75.94
4060431,42,258,301,0,15.69,75.98
4060531,42,257,300,2,15.70,75.93
4060631,40,258,301,1,15.69,75.96
4060731,41,258,301,2,15.68,75.99
4060831,41,258,301,0,15.68,75.98
4060931,39,258,302,1,15.67,75.94
4061031,41,258,302,0,15.67,75.98
4061131,40,257,302,0,15.67,75.95
4061231,41,258,302,1,15.68,75.98
4061331,40,258,302,2,15.68,75.98
4061431,40,258,301,0,15.68,75.95
4061531,41,258,302,3,15.67,75.99
4061631,40,258,301,5,15.68,75.97
4061731,38,258,301,1,15.67,75.94
