time_ms,sensor,value
295255,VOC,926.0
296270,VOC,917.0
297285,VOC,916.0
298300,VOC,898.0
299315,VOC,863.0
300330,VOC,860.0
301345,VOC,856.0
302360,VOC,849.0
303375,VOC,848.0
304390,VOC,848.0
305405,VOC,862.0
306420,VOC,873.0
307435,VOC,882.0
308450,VOC,889.0
309465,VOC,882.0
310480,VOC,883.0
311495,VOC,888.0
312510,VOC,875.0
313525,VOC,873.0
314540,VOC,883.0
315555,VOC,881.0
316570,VOC,877.0
317585,VOC,888.0
318600,VOC,884.0
319615,VOC,878.0
320630,VOC,866.0
321645,VOC,855.0
322660,VOC,855.0
323675,VOC,868.0
324690,VOC,848.0
325705,VOC,861.0
326720,VOC,892.0
327735,VOC,920.0
328750,VOC,916.0
329765,VOC,900.0
330780,VOC,893.0
331795,VOC,874.0
332810,VOC,897.0
333825,VOC,914.0
334840,VOC,891.0
335855,VOC,872.0
336870,VOC,858.0
337885,VOC,910.0
338900,VOC,916.0
339915,VOC,915.0
340930,VOC,898.0
341945,VOC,895.0
342960,VOC,893.0
343975,VOC,882.0
344990,VOC,884.0
346005,VOC,888.0
347020,VOC,898.0
348035,VOC,896.0
349050,VOC,875.0
350065,VOC,871.0
351080,VOC,875.0
352095,VOC,871.0
353110,VOC,861.0
354125,VOC,878.0
355140,VOC,893.0
356155,VOC,901.0
357170,VOC,899.0
358185,VOC,872.0
359200,VOC,845.0
360215,VOC,850.0
361230,VOC,838.0
362245,VOC,842.0
363260,VOC,854.0
364275,VOC,873.0
365290,VOC,872.0
366305,VOC,883.0
367320,VOC,917.0
368335,VOC,932.0
369350,VOC,922.0
370365,VOC,901.0
371380,VOC,908.0
372395,VOC,904.0
373410,VOC,891.0
374425,VOC,884.0
375440,VOC,884.0
376455,VOC,876.0
377470,VOC,846.0
378485,VOC,827.0
379500,VOC,861.0
380515,VOC,879.0
381530,VOC,884.0
382545,VOC,898.0
383560,VOC,882.0
384575,VOC,884.0
385590,VOC,887.0
386605,VOC,886.0
387620,VOC,889.0
388635,VOC,884.0
389650,VOC,890.0
390665,VOC,895.0
391680,VOC,900.0
392695,VOC,875.0
393710,VOC,859.0
394725,VOC,863.0
395740,VOC,862.0
396755,VOC,867.0
397770,VOC,869.0
398785,VOC,888.0
399800,VOC,900.0
400815,VOC,884.0
401830,VOC,887.0
402845,VOC,879.0
403860,VOC,877.0
404875,VOC,857.0
405890,VOC,863.0
406905,VOC,880.0
407920,VOC,889.0
408935,VOC,874.0
409950,VOC,871.0
410965,VOC,874.0
411980,VOC,873.0
412995,VOC,878.0
414010,VOC,882.0
415025,VOC,886.0
416040,VOC,884.0
417055,VOC,874.0
418070,VOC,874.0
419085,VOC,879.0
420100,VOC,876.0
421115,VOC,870.0
422130,VOC,877.0
423145,VOC,879.0
424160,VOC,875.0
425175,VOC,862.0
426190,VOC,869.0
427205,VOC,862.0
428220,VOC,878.0
429235,VOC,876.0
430250,VOC,863.0
431265,VOC,856.0
432280,VOC,883.0
433295,VOC,863.0
434310,VOC,881.0
435325,VOC,900.0
436340,VOC,907.0
437355,VOC,907.0
438370,VOC,904.0
439385,VOC,886.0
440400,VOC,880.0
441415,VOC,872.0
442430,VOC,854.0
443445,VOC,842.0
444460,VOC,852.0
445475,VOC,857.0
446490,VOC,865.0
447505,VOC,870.0
448520,VOC,880.0
449535,VOC,882.0
450550,VOC,895.0
451565,VOC,888.0
452580,VOC,872.0
453595,VOC,864.0
454610,VOC,848.0
455625,VOC,866.0
456640,VOC,903.0
457655,VOC,905.0
458670,VOC,894.0
459685,VOC,880.0
460700,VOC,865.0
461715,VOC,863.0
462730,VOC,871.0
463745,VOC,873.0
464760,VOC,885.0
465775,VOC,873.0
466790,VOC,847.0
467805,VOC,855.0
468820,VOC,858.0
469835,VOC,846.0
470850,VOC,836.0
471865,VOC,864.0
472880,VOC,891.0
473895,VOC,889.0
474910,VOC,882.0
475925,VOC,864.0
476940,VOC,858.0
477955,VOC,848.0
478970,VOC,859.0
479985,VOC,880.0
481000,VOC,869.0
482015,VOC,877.0
483030,VOC,877.0
484045,VOC,875.0
485060,VOC,874.0
486075,VOC,889.0
487090,VOC,902.0
488105,VOC,926.0
489120,VOC,941.0
490135,VOC,942.0
491150,VOC,942.0
492165,VOC,921.0
493180,VOC,891.0
494195,VOC,905.0
495210,VOC,935.0
496225,VOC,927.0
497240,VOC,915.0
498255,VOC,898.0
499270,VOC,889.0
500285,VOC,899.0
501300,VOC,904.0
502315,VOC,887.0
503330,VOC,863.0
504345,VOC,866.0
505360,VOC,877.0
506375,VOC,880.0
507390,VOC,885.0
508405,VOC,890.0
509420,VOC,866.0
510435,VOC,855.0
511450,VOC,865.0
512465,VOC,878.0
513480,VOC,857.0
514495,VOC,834.0
515510,VOC,857.0
516525,VOC,855.0
517540,VOC,852.0
518555,VOC,844.0
519570,VOC,837.0
520585,VOC,851.0
521600,VOC,865.0
522615,VOC,876.0
523630,VOC,868.0
524645,VOC,860.0
525660,VOC,873.0
526675,VOC,886.0
527690,VOC,882.0
528705,VOC,870.0
529720,VOC,866.0
530735,VOC,866.0
531750,VOC,869.0
532765,VOC,863.0
533780,VOC,863.0
534795,VOC,864.0
535810,VOC,878.0
536825,VOC,887.0
537840,VOC,882.0
538855,VOC,872.0
539870,VOC,870.0
540885,VOC,854.0
541900,VOC,842.0
542915,VOC,857.0
543930,VOC,858.0
544945,VOC,870.0
545960,VOC,877.0
546975,VOC,869.0
547990,VOC,868.0
549005,VOC,871.0
550020,VOC,877.0
551035,VOC,867.0
552050,VOC,855.0
553065,VOC,847.0
554080,VOC,860.0
