time_ms,sensor,value
6086,Flame,160.0
7101,Flame,133.0
8116,Flame,151.0
9131,Flame,180.0
10146,Flame,153.0
11162,Flame,152.0
12178,Flame,180.0
13194,Flame,160.0
14210,Flame,154.0
15226,Flame,139.0
16242,Flame,171.0
17258,Flame,218.0
18274,Flame,216.0
19290,Flame,179.0
20306,Flame,127.0
21322,Flame,117.0
22338,Flame,121.0
23354,Flame,131.0
24370,Flame,99.0
25385,Flame,85.0
26400,Flame,123.0
27416,Flame,170.0
28432,Flame,212.0
29448,Flame,223.0
30464,Flame,212.0
31480,Flame,167.0
32496,Flame,117.0
33512,Flame,141.0
34528,Flame,116.0
35544,Flame,102.0
36560,Flame,124.0
37576,Flame,150.0
38592,Flame,154.0
39608,Flame,109.0
40624,Flame,129.0
41640,Flame,147.0
42656,Flame,144.0
43672,Flame,185.0
44688,Flame,120.0
45704,Flame,130.0
46720,Flame,161.0
47736,Flame,198.0
48752,Flame,183.0
49768,Flame,168.0
50784,Flame,167.0
51800,Flame,143.0
52816,Flame,132.0
53832,Flame,106.0
54848,Flame,131.0
55864,Flame,128.0
56880,Flame,158.0
57896,Flame,176.0
58912,Flame,242.0
59928,Flame,189.0
60944,Flame,154.0
61960,Flame,176.0
62976,Flame,203.0
63992,Flame,142.0
65008,Flame,216.0
66024,Flame,166.0
67040,Flame,149.0
68056,Flame,149.0
69072,Flame,157.0
70088,Flame,138.0
71104,Flame,204.0
72120,Flame,200.0
73136,Flame,136.0
74152,Flame,114.0
75168,Flame,115.0
76184,Flame,172.0
77200,Flame,171.0
78216,Flame,152.0
79232,Flame,154.0
80248,Flame,169.0
81264,Flame,191.0
82280,Flame,173.0
83296,Flame,193.0
84312,Flame,147.0
85328,Flame,139.0
86344,Flame,104.0
87360,Flame,195.0
88376,Flame,166.0
89392,Flame,197.0
90408,Flame,199.0
91424,Flame,120.0
92440,Flame,121.0
93456,Flame,215.0
94472,Flame,222.0
95488,Flame,193.0
96504,Flame,196.0
97520,Flame,183.0
98536,Flame,199.0
99552,Flame,188.0
100568,Flame,171.0
101585,Flame,185.0
102602,Flame,166.0
103619,Flame,82.0
104635,Flame,117.0
105652,Flame,130.0
106669,Flame,76.0
107685,Flame,119.0
108702,Flame,154.0
109719,Flame,127.0
110736,Flame,99.0
111752,Flame,107.0
112769,Flame,124.0
113786,Flame,90.0
114802,Flame,92.0
115818,Flame,88.0
116834,Flame,74.0
117850,Flame,75.0
118866,Flame,71.0
119882,Flame,83.0
120898,Flame,105.0
121915,Flame,91.0
122931,Flame,80.0
123947,Flame,93.0
124963,Flame,82.0
125979,Flame,124.0
126996,Flame,88.0
128012,Flame,127.0
129029,Flame,80.0
130045,Flame,99.0
131061,Flame,102.0
132078,Flame,82.0
133094,Flame,90.0
134110,Flame,95.0
135126,Flame,101.0
136143,Flame,89.0
137159,Flame,80.0
138175,Flame,84.0
139191,Flame,88.0
140207,Flame,73.0
141223,Flame,84.0
142239,Flame,73.0
143255,Flame,99.0
144271,Flame,77.0
145287,Flame,76.0
146303,Flame,83.0
147319,Flame,81.0
148335,Flame,104.0
149352,Flame,100.0
150369,Flame,80.0
151385,Flame,76.0
152401,Flame,84.0
153417,Flame,70.0
154433,Flame,81.0
155449,Flame,83.0
156465,Flame,83.0
157481,Flame,106.0
158498,Flame,94.0
159514,Flame,82.0
160530,Flame,75.0
161546,Flame,89.0
162562,Flame,87.0
163578,Flame,67.0
164594,Flame,86.0
165610,Flame,84.0
166626,Flame,82.0
167642,Flame,92.0
168658,Flame,92.0
169674,Flame,98.0
170690,Flame,102.0
171707,Flame,72.0
172723,Flame,70.0
173739,Flame,74.0
174755,Flame,68.0
175771,Flame,66.0
176787,Flame,90.0
177803,Flame,91.0
178819,Flame,85.0
179835,Flame,87.0
180851,Flame,91.0
181867,Flame,82.0
182883,Flame,76.0
183899,Flame,71.0
184915,Flame,77.0
185931,Flame,81.0
186947,Flame,96.0
187963,Flame,71.0
188979,Flame,70.0
189995,Flame,94.0
191011,Flame,91.0
192027,Flame,75.0
193043,Flame,75.0
194059,Flame,81.0
195075,Flame,100.0
196092,Flame,78.0
197108,Flame,71.0
198124,Flame,68.0
199140,Flame,74.0
200156,Flame,68.0
201172,Flame,67.0
202188,Flame,70.0
203204,Flame,74.0
204220,Flame,63.0
205236,Flame,131.0
206253,Flame,173.0
207270,Flame,99.0
208286,Flame,73.0
209302,Flame,92.0
210318,Flame,150.0
211335,Flame,147.0
212352,Flame,88.0
213368,Flame,83.0
214384,Flame,62.0
215400,Flame,64.0
216416,Flame,76.0
217432,Flame,142.0
218449,Flame,118.0
219466,Flame,62.0
220482,Flame,123.0
221499,Flame,129.0
222516,Flame,120.0
223533,Flame,127.0
224550,Flame,118.0
225567,Flame,127.0
226584,Flame,132.0
227601,Flame,138.0
228618,Flame,144.0
229635,Flame,103.0
230652,Flame,96.0
231668,Flame,103.0
232685,Flame,113.0
233702,Flame,103.0
234719,Flame,120.0
235736,Flame,83.0
236752,Flame,124.0
237769,Flame,141.0
238786,Flame,109.0
239803,Flame,70.0
240819,Flame,67.0
241835,Flame,86.0
242851,Flame,84.0
243867,Flame,107.0
244884,Flame,127.0
245901,Flame,126.0
246918,Flame,134.0
247935,Flame,124.0
248952,Flame,121.0
249969,Flame,141.0
250986,Flame,135.0
252003,Flame,131.0
253020,Flame,155.0
254037,Flame,134.0
255054,Flame,142.0
256071,Flame,121.0
257088,Flame,119.0
258105,Flame,115.0
259122,Flame,111.0
260139,Flame,96.0
261155,Flame,115.0
262172,Flame,135.0
263189,Flame,140.0
264206,Flame,141.0
265223,Flame,132.0
266240,Flame,114.0
267257,Flame,93.0
268273,Flame,128.0
269290,Flame,109.0
270307,Flame,96.0
271323,Flame,110.0
272340,Flame,106.0
273357,Flame,126.0
274374,Flame,120.0
275391,Flame,136.0
276408,Flame,150.0
277425,Flame,136.0
278442,Flame,90.0
279458,Flame,80.0
280474,Flame,95.0
281490,Flame,97.0
282506,Flame,87.0
283522,Flame,67.0
284538,Flame,69.0
285554,Flame,63.0
286570,Flame,63.0
287586,Flame,85.0
288602,Flame,86.0
289618,Flame,124.0
290635,Flame,149.0
291652,Flame,121.0
292669,Flame,111.0
293686,Flame,108.0
294703,Flame,128.0
295720,Flame,98.0
296736,Flame,93.0
297752,Flame,79.0
298768,Flame,71.0
299784,Flame,69.0
300800,Flame,90.0
301816,Flame,76.0
302832,Flame,103.0
303849,Flame,77.0
304865,Flame,86.0
305881,Flame,67.0
306897,Flame,57.0
307913,Flame,86.0
308929,Flame,94.0
309945,Flame,114.0
310962,Flame,148.0
311979,Flame,143.0
312996,Flame,129.0
314013,Flame,143.0
315030,Flame,114.0
316047,Flame,145.0
317064,Flame,143.0
318081,Flame,120.0
319098,Flame,105.0
320115,Flame,118.0
321132,Flame,119.0
322149,Flame,98.0
323165,Flame,86.0
324181,Flame,128.0
325198,Flame,111.0
326215,Flame,101.0
327232,Flame,78.0
