time_ms,sensor,value
5074,Flame,911.0
6089,Flame,966.0
7104,Flame,965.0
8119,Flame,964.0
9134,Flame,960.0
10149,Flame,969.0
11165,Flame,971.0
12181,Flame,970.0
13197,Flame,958.0
14213,Flame,963.0
15229,Flame,960.0
16245,Flame,955.0
17261,Flame,961.0
18277,Flame,956.0
19293,Flame,967.0
20309,Flame,962.0
21325,Flame,971.0
22341,Flame,962.0
23357,Flame,965.0
24373,Flame,967.0
25389,Flame,960.0
26405,Flame,966.0
27421,Flame,966.0
28437,Flame,965.0
29453,Flame,972.0
30469,Flame,962.0
31485,Flame,966.0
32501,Flame,970.0
33517,Flame,970.0
34533,Flame,968.0
35549,Flame,965.0
36565,Flame,972.0
37581,Flame,960.0
38597,Flame,965.0
39613,Flame,966.0
40629,Flame,963.0
41645,Flame,969.0
42661,Flame,957.0
43677,Flame,969.0
44693,Flame,967.0
45709,Flame,962.0
46725,Flame,959.0
47741,Flame,970.0
48757,Flame,960.0
49773,Flame,969.0
50789,Flame,966.0
51805,Flame,956.0
52821,Flame,961.0
53837,Flame,965.0
54853,Flame,968.0
55869,Flame,966.0
56885,Flame,960.0
57901,Flame,967.0
58917,Flame,960.0
59933,Flame,960.0
60949,Flame,967.0
61965,Flame,964.0
62981,Flame,964.0
63997,Flame,969.0
65013,Flame,960.0
66029,Flame,957.0
67045,Flame,967.0
68061,Flame,971.0
69077,Flame,967.0
70093,Flame,961.0
71109,Flame,963.0
72125,Flame,961.0
73141,Flame,958.0
74157,Flame,965.0
75173,Flame,956.0
76189,Flame,968.0
77205,Flame,951.0
78221,Flame,960.0
79237,Flame,965.0
80253,Flame,961.0
81269,Flame,943.0
82285,Flame,941.0
83301,Flame,961.0
84317,Flame,963.0
85333,Flame,961.0
86349,Flame,965.0
87365,Flame,966.0
88381,Flame,966.0
89397,Flame,963.0
90413,Flame,969.0
91429,Flame,968.0
92445,Flame,948.0
93461,Flame,961.0
94477,Flame,955.0
95493,Flame,959.0
96509,Flame,968.0
97525,Flame,955.0
98541,Flame,908.0
99557,Flame,965.0
100573,Flame,960.0
101590,Flame,966.0
102607,Flame,951.0
103624,Flame,961.0
104641,Flame,957.0
105658,Flame,962.0
106675,Flame,925.0
107692,Flame,963.0
108709,Flame,738.0
109726,Flame,710.0
110743,Flame,682.0
111760,Flame,835.0
112777,Flame,905.0
113794,Flame,842.0
114811,Flame,714.0
115828,Flame,886.0
116845,Flame,922.0
117862,Flame,806.0
118879,Flame,964.0
119896,Flame,854.0
120913,Flame,905.0
121930,Flame,922.0
122947,Flame,880.0
123964,Flame,956.0
124981,Flame,964.0
125998,Flame,903.0
127015,Flame,922.0
128032,Flame,926.0
129049,Flame,892.0
130066,Flame,893.0
131083,Flame,812.0
132100,Flame,867.0
133117,Flame,918.0
134134,Flame,900.0
135151,Flame,828.0
136168,Flame,956.0
137185,Flame,952.0
138202,Flame,905.0
139219,Flame,921.0
140236,Flame,861.0
141253,Flame,896.0
142270,Flame,916.0
143287,Flame,891.0
144304,Flame,957.0
145321,Flame,898.0
146338,Flame,934.0
147355,Flame,958.0
148372,Flame,749.0
149389,Flame,838.0
150406,Flame,817.0
151423,Flame,753.0
152440,Flame,928.0
153457,Flame,949.0
154474,Flame,864.0
155491,Flame,920.0
156508,Flame,388.0
157525,Flame,836.0
158542,Flame,849.0
159559,Flame,883.0
160576,Flame,857.0
161593,Flame,760.0
162610,Flame,878.0
163627,Flame,814.0
164644,Flame,720.0
165661,Flame,573.0
166678,Flame,674.0
167695,Flame,428.0
168712,Flame,756.0
169729,Flame,764.0
170746,Flame,824.0
171763,Flame,851.0
172780,Flame,756.0
173797,Flame,659.0
174814,Flame,747.0
175831,Flame,821.0
176848,Flame,763.0
177865,Flame,725.0
178882,Flame,693.0
179899,Flame,620.0
180916,Flame,718.0
181933,Flame,760.0
182950,Flame,726.0
183967,Flame,663.0
