time_ms,sensor,value
300915,Flame,221.0
301932,Flame,269.0
302949,Flame,261.0
303966,Flame,267.0
304983,Flame,225.0
306000,Flame,269.0
307017,Flame,216.0
308034,Flame,205.0
309051,Flame,230.0
310068,Flame,228.0
311085,Flame,221.0
312102,Flame,258.0
313119,Flame,225.0
314136,Flame,224.0
315153,Flame,222.0
316170,Flame,251.0
317187,Flame,229.0
318204,Flame,208.0
319221,Flame,258.0
320238,Flame,238.0
321255,Flame,264.0
322272,Flame,233.0
323289,Flame,238.0
324306,Flame,160.0
325323,Flame,226.0
326340,Flame,272.0
327357,Flame,266.0
328374,Flame,235.0
329391,Flame,198.0
330408,Flame,114.0
331425,Flame,197.0
332442,Flame,264.0
333459,Flame,281.0
334476,Flame,166.0
335493,Flame,239.0
336510,Flame,240.0
337527,Flame,240.0
338544,Flame,243.0
339561,Flame,180.0
340578,Flame,269.0
341595,Flame,225.0
342612,Flame,295.0
343629,Flame,262.0
344646,Flame,234.0
345663,Flame,290.0
346680,Flame,219.0
347697,Flame,230.0
348714,Flame,220.0
349731,Flame,215.0
350748,Flame,237.0
351765,Flame,249.0
352782,Flame,206.0
353799,Flame,265.0
354816,Flame,234.0
355833,Flame,234.0
356850,Flame,239.0
357867,Flame,275.0
358884,Flame,266.0
359901,Flame,240.0
360918,Flame,255.0
361935,Flame,249.0
362952,Flame,223.0
363969,Flame,9.0
364984,Flame,175.0
366001,Flame,219.0
367018,Flame,194.0
368035,Flame,208.0
369052,Flame,207.0
370069,Flame,231.0
371086,Flame,222.0
372103,Flame,235.0
373120,Flame,236.0
374137,Flame,259.0
375154,Flame,223.0
376171,Flame,210.0
377188,Flame,146.0
378205,Flame,257.0
379222,Flame,242.0
380239,Flame,246.0
381256,Flame,269.0
382273,Flame,247.0
383290,Flame,284.0
384307,Flame,245.0
385324,Flame,264.0
386341,Flame,236.0
387358,Flame,251.0
388375,Flame,269.0
389392,Flame,249.0
390409,Flame,234.0
391426,Flame,238.0
392443,Flame,250.0
393460,Flame,281.0
394477,Flame,269.0
395494,Flame,221.0
396511,Flame,198.0
397528,Flame,29.0
398544,Flame,63.0
399560,Flame,198.0
400577,Flame,232.0
401594,Flame,236.0
402611,Flame,211.0
403628,Flame,262.0
404645,Flame,144.0
405662,Flame,242.0
406679,Flame,275.0
