timestamp,smoke,voc,co,flame,temp,hum
1915580,284,671,129,8,40.25,24.95
1915680,283,671,128,8,40.26,25.10
1915780,283,671,129,9,40.28,25.32
1915880,283,671,129,8,40.31,25.23
1915980,283,671,129,6,40.35,25.25
1916080,283,671,128,8,40.38,25.13
1916180,283,671,128,8,40.42,25.07
1916280,283,670,127,8,40.46,24.87
1916380,283,670,126,8,40.49,24.63
1916480,283,670,125,8,40.52,24.40
1916580,283,671,125,7,40.53,24.16
1916680,283,670,124,7,40.53,23.96
1916780,283,670,123,7,40.52,23.77
1916880,283,670,123,7,40.52,23.79
1916980,283,671,122,6,40.53,23.81
1917080,283,670,122,5,40.53,23.71
1917180,283,670,121,5,40.54,23.59
1917280,283,670,121,6,40.51,23.51
1917380,283,670,121,5,40.52,23.42
1917480,283,670,121,3,40.50,23.37
1917580,283,670,121,3,40.48,23.26
1917680,283,671,120,3,40.48,23.19
1917780,283,671,121,2,40.43,23.06
1917880,283,671,120,2,40.43,23.07
1917980,283,671,120,2,40.41,22.97
1918080,283,671,120,2,40.39,23.00
1918180,283,671,119,2,40.39,23.05
1918280,284,671,119,1,40.39,22.96
1918380,283,671,119,2,40.39,22.97
1918480,283,671,118,3,40.39,22.96
1918580,283,671,118,2,40.42,22.92
1918680,283,671,118,2,40.44,22.92
1918780,283,671,117,3,40.46,22.88
1918880,283,671,119,2,40.50,22.88
1918980,283,671,118,3,40.51,22.86
1919080,284,671,118,3,40.53,22.82
1919180,283,671,119,4,40.55,22.82
1919280,284,671,118,4,40.53,22.79
1919380,284,671,118,3,40.55,22.75
1919480,284,672,118,4,40.58,22.74
1919580,284,672,117,4,40.59,22.74
1919680,284,672,117,4,40.61,22.71
1919780,284,672,117,4,40.61,22.70
1919880,285,671,116,6,40.61,22.66
1919980,284,671,117,5,40.60,22.63
1920080,284,671,116,5,40.59,22.62
1920180,285,671,117,3,40.57,22.59
1920280,285,671,116,5,40.55,22.57
1920380,285,671,116,8,40.54,22.63
1920480,285,671,116,5,40.51,22.88
1920580,285,670,116,5,40.50,23.15
1920680,285,671,116,4,40.51,23.48
1920780,285,670,116,4,40.52,23.64
1920880,286,670,117,5,40.55,23.56
1920980,286,670,116,4,40.57,23.53
1921080,285,671,116,4,40.58,23.44
1921180,286,670,117,4,40.59,23.35
1921280,286,671,117,4,40.61,23.23
1921380,286,671,117,3,40.61,23.13
1921480,286,671,117,3,40.60,23.03
1921580,285,671,118,3,40.58,22.92
1921680,286,671,118,2,40.56,22.87
1921780,286,671,118,3,40.55,22.85
1921880,286,671,119,3,40.53,22.98
1921980,286,671,120,2,40.55,23.44
1922080,286,671,121,2,40.56,23.88
1922180,287,671,122,3,40.58,24.12
1922280,286,671,123,3,40.61,24.31
1922380,287,671,124,6,40.63,24.52
1922480,288,671,124,6,40.65,24.66
1922580,287,671,124,5,40.68,24.68
1922680,287,671,125,6,40.70,24.66
1922780,288,671,126,5,40.71,24.45
1922880,287,672,125,7,40.72,24.20
1922980,287,671,126,7,40.72,24.02
1923080,287,672,51,7,40.72,23.80
1923180,288,672,52,8,40.71,23.82
1923280,287,672,53,9,40.71,24.05
1923380,289,672,52,9,40.72,24.20
1923480,289,672,52,9,40.72,24.60
1923580,289,673,52,10,40.74,25.03
1923680,290,673,51,10,40.73,25.00
1923780,291,673,52,10,40.73,24.87
1923880,291,674,52,10,40.72,24.70
1923980,291,674,52,11,40.71,24.55
1924080,291,675,52,11,40.70,24.40
1924180,291,675,52,11,40.68,24.30
1924280,291,675,52,11,40.67,24.74
1924380,291,676,53,12,40.65,25.10
1924480,292,676,52,12,40.65,25.23
1924580,293,677,52,12,40.64,25.39
1924680,294,677,53,12,40.63,25.48
1924780,294,678,52,12,40.60,25.47
1924880,294,678,52,12,40.59,25.83
1924980,295,679,53,12,40.60,26.03
1925080,295,679,53,11,40.58,25.84
1925180,295,680,52,11,40.57,25.71
1925280,294,680,53,11,40.59,25.81
1925380,296,681,53,11,40.60,26.18
