timestamp,smoke,voc,co,flame,temp,hum
1807680,179,631,56,7,33.03,33.80
1807780,179,630,55,7,33.02,33.73
1807880,179,631,52,4,33.06,33.74
1807980,179,631,51,4,33.08,33.84
1808080,179,631,51,3,33.14,33.93
1808180,179,630,51,3,33.12,34.01
1808280,179,630,51,2,33.15,34.13
1808380,179,630,51,2,33.17,34.21
1808480,179,630,51,2,33.19,34.27
1808580,179,631,50,2,33.19,34.28
1808680,179,631,154,3,33.19,34.35
1808780,179,630,885,3,33.19,34.37
1808880,180,630,889,3,33.20,34.25
1808980,179,630,174,4,33.20,34.17
1809080,179,631,163,5,33.22,34.33
1809180,179,632,79,4,33.26,34.40
1809280,179,632,153,5,33.30,34.91
1809380,180,632,148,5,33.34,35.44
1809480,179,633,144,6,33.37,35.88
1809580,180,633,142,6,33.41,36.16
1809680,181,634,141,6,33.44,36.71
1809780,182,635,138,7,33.48,37.14
1809880,181,636,135,6,33.49,37.49
1809980,182,638,108,7,33.50,37.81
1810080,183,638,104,5,33.52,38.06
1810180,183,640,75,8,33.54,38.38
1810280,184,640,129,8,33.55,38.49
1810380,184,643,136,8,33.57,38.31
1810480,185,642,135,8,33.57,38.06
1810580,186,643,50,7,33.59,37.99
1810680,186,646,51,8,33.62,37.77
1810780,186,646,308,8,33.65,37.57
1810880,187,646,60,8,33.67,37.62
1810980,188,648,385,6,33.72,37.64
1811080,189,649,117,7,33.74,37.78
1811180,188,649,153,6,33.78,37.89
1811280,189,650,146,6,33.80,37.74
1811380,189,651,90,6,33.85,37.40
1811480,189,652,106,5,33.89,37.15
1811580,189,653,139,4,33.93,37.24
1811680,189,653,135,4,34.00,37.59
1811780,189,654,131,4,34.09,38.04
1811880,189,655,128,4,34.17,38.66
1811980,189,656,127,3,34.28,39.22
1812080,189,656,125,3,34.39,39.45
1812180,189,657,123,2,34.50,39.51
1812280,189,657,121,4,34.63,39.14
1812380,189,658,121,2,34.77,38.73
1812480,189,659,120,3,34.90,38.29
1812580,189,660,119,3,35.03,37.96
1812680,189,660,118,4,35.18,37.69
1812780,188,661,117,5,35.29,37.12
1812880,189,661,117,5,35.42,36.73
1812980,189,662,116,6,35.54,36.70
1813080,189,662,116,6,35.65,36.91
1813180,189,663,115,8,35.76,36.93
1813280,189,663,114,8,35.86,36.46
1813380,189,663,114,7,35.95,35.90
1813480,189,664,114,8,36.03,35.24
1813580,189,664,113,9,36.09,34.56
1813680,189,665,113,10,36.14,33.92
1813780,189,665,311,10,36.18,33.43
1813880,189,665,118,10,36.19,33.18
1813980,189,666,115,9,36.21,33.06
1814080,189,666,51,8,36.24,32.92
1814180,190,665,114,8,36.25,32.67
1814280,191,666,115,8,36.27,32.33
1814380,192,667,115,9,36.29,32.11
1814480,193,668,116,8,36.31,31.96
1814580,194,669,117,8,36.31,31.69
1814680,195,669,119,8,36.35,31.61
1814780,196,671,122,8,36.37,31.81
1814880,197,672,125,10,36.38,31.98
1814980,198,673,128,8,36.42,32.32
1815080,198,674,130,8,36.41,32.80
1815180,198,676,133,7,36.42,33.27
1815280,199,676,133,7,36.42,33.52
1815380,200,677,133,9,36.43,33.65
1815480,200,679,131,7,36.44,33.76
1815580,201,679,130,7,36.46,33.98
1815680,201,680,128,4,36.45,34.15
1815780,201,680,130,4,36.50,34.08
1815880,202,682,128,4,36.55,33.73
1815980,202,683,126,4,36.61,33.35
1816080,202,684,126,2,36.69,33.15
1816180,202,685,125,2,36.76,32.69
1816280,201,686,126,2,36.82,32.29
1816380,202,686,126,3,36.91,32.02
1816480,203,688,127,2,37.00,31.97
1816580,203,688,128,2,37.05,32.03
1816680,204,689,125,2,37.12,32.20
1816780,204,689,134,2,37.15,32.44
1816880,204,691,135,3,37.18,32.69
1816980,204,691,137,4,37.22,32.78
1817080,205,692,139,3,37.24,32.96
1817180,205,693,140,3,37.26,33.05
1817280,206,693,140,3,37.28,33.15
1817380,206,694,139,4,37.29,33.21
1817480,206,694,140,4,37.31,33.24
