time_ms,sensor,value
297285,VOC,541.0
298300,VOC,540.0
299315,VOC,540.0
300330,VOC,540.0
301345,VOC,540.0
302360,VOC,541.0
303375,VOC,542.0
304390,VOC,542.0
305405,VOC,542.0
306420,VOC,541.0
307435,VOC,540.0
308450,VOC,539.0
309465,VOC,538.0
310480,VOC,537.0
