time_ms,sensor,value
300922,Flame,496.0
301939,Flame,498.0
302956,Flame,464.0
303973,Flame,465.0
304990,Flame,419.0
306007,Flame,515.0
307024,Flame,527.0
308041,Flame,429.0
309058,Flame,451.0
310075,Flame,462.0
311092,Flame,476.0
312109,Flame,506.0
313126,Flame,500.0
314143,Flame,534.0
315160,Flame,484.0
316177,Flame,495.0
317194,Flame,476.0
318211,Flame,494.0
319228,Flame,518.0
320245,Flame,521.0
321262,Flame,509.0
322279,Flame,484.0
323296,Flame,475.0
324313,Flame,473.0
325330,Flame,460.0
326347,Flame,497.0
327364,Flame,399.0
328381,Flame,467.0
329398,Flame,502.0
330415,Flame,531.0
331432,Flame,551.0
332449,Flame,499.0
333466,Flame,449.0
334483,Flame,469.0
335500,Flame,521.0
336517,Flame,501.0
337534,Flame,501.0
338551,Flame,543.0
339568,Flame,477.0
340585,Flame,470.0
341602,Flame,449.0
342619,Flame,469.0
343636,Flame,523.0
344653,Flame,504.0
345670,Flame,485.0
346687,Flame,428.0
347704,Flame,468.0
348721,Flame,480.0
349738,Flame,498.0
350755,Flame,488.0
351772,Flame,509.0
352789,Flame,515.0
353806,Flame,489.0
354823,Flame,518.0
355840,Flame,514.0
356857,Flame,351.0
357874,Flame,581.0
358891,Flame,292.0
359908,Flame,366.0
360925,Flame,435.0
361942,Flame,463.0
362959,Flame,285.0
363976,Flame,514.0
364993,Flame,368.0
366010,Flame,406.0
367027,Flame,405.0
368044,Flame,409.0
