time_ms,sensor,value
6089,Flame,959.0
7104,Flame,970.0
8119,Flame,905.0
9134,Flame,961.0
10149,Flame,959.0
11165,Flame,964.0
12181,Flame,962.0
13197,Flame,955.0
14213,Flame,953.0
15229,Flame,933.0
16245,Flame,936.0
17261,Flame,939.0
18277,Flame,935.0
19293,Flame,931.0
20309,Flame,921.0
21325,Flame,907.0
22341,Flame,945.0
23357,Flame,957.0
24373,Flame,958.0
25389,Flame,895.0
26405,Flame,878.0
27421,Flame,659.0
28437,Flame,843.0
29453,Flame,944.0
30469,Flame,842.0
31485,Flame,694.0
32501,Flame,899.0
33517,Flame,962.0
34533,Flame,942.0
35549,Flame,564.0
36565,Flame,935.0
37581,Flame,837.0
38597,Flame,944.0
39613,Flame,892.0
40629,Flame,957.0
41645,Flame,967.0
42661,Flame,921.0
43677,Flame,914.0
44693,Flame,960.0
45709,Flame,965.0
46725,Flame,539.0
47741,Flame,772.0
48757,Flame,870.0
49773,Flame,641.0
50789,Flame,749.0
51805,Flame,956.0
52821,Flame,501.0
53837,Flame,578.0
54853,Flame,641.0
55869,Flame,469.0
56885,Flame,552.0
57901,Flame,533.0
58917,Flame,591.0
59933,Flame,555.0
60949,Flame,511.0
61965,Flame,723.0
62981,Flame,738.0
63997,Flame,864.0
65013,Flame,798.0
66029,Flame,872.0
67045,Flame,415.0
68061,Flame,788.0
69077,Flame,564.0
70093,Flame,717.0
71109,Flame,794.0
72125,Flame,888.0
73141,Flame,906.0
74157,Flame,960.0
75173,Flame,598.0
76189,Flame,811.0
77205,Flame,734.0
78221,Flame,679.0
79237,Flame,888.0
80253,Flame,784.0
81269,Flame,848.0
82285,Flame,951.0
83301,Flame,930.0
84317,Flame,856.0
85333,Flame,870.0
86349,Flame,675.0
87365,Flame,889.0
88381,Flame,884.0
89397,Flame,700.0
90413,Flame,833.0
91429,Flame,948.0
92445,Flame,881.0
93461,Flame,928.0
94477,Flame,948.0
95493,Flame,926.0
96509,Flame,937.0
97525,Flame,824.0
98541,Flame,808.0
99557,Flame,873.0
100573,Flame,927.0
101590,Flame,943.0
102607,Flame,960.0
103624,Flame,962.0
104641,Flame,940.0
105658,Flame,820.0
106675,Flame,629.0
