time_ms,sensor,value
5074,Flame,187.0
6089,Flame,188.0
7104,Flame,180.0
8119,Flame,193.0
9134,Flame,221.0
10149,Flame,167.0
11165,Flame,177.0
12181,Flame,182.0
13197,Flame,164.0
14213,Flame,159.0
15229,Flame,171.0
16245,Flame,162.0
17261,Flame,152.0
18277,Flame,172.0
19293,Flame,130.0
20309,Flame,149.0
21325,Flame,154.0
22341,Flame,164.0
23357,Flame,166.0
24373,Flame,184.0
25389,Flame,143.0
26405,Flame,168.0
27421,Flame,112.0
28437,Flame,133.0
29453,Flame,175.0
30469,Flame,210.0
31485,Flame,187.0
32501,Flame,176.0
33517,Flame,204.0
34533,Flame,132.0
35549,Flame,160.0
36565,Flame,99.0
37580,Flame,123.0
38596,Flame,64.0
39611,Flame,100.0
40627,Flame,78.0
41642,Flame,79.0
42657,Flame,92.0
43672,Flame,84.0
44687,Flame,142.0
45703,Flame,137.0
46719,Flame,82.0
47734,Flame,185.0
48750,Flame,164.0
49766,Flame,123.0
50782,Flame,190.0
51798,Flame,206.0
52814,Flame,183.0
53830,Flame,213.0
54846,Flame,196.0
55862,Flame,187.0
56878,Flame,184.0
57894,Flame,184.0
58910,Flame,195.0
59926,Flame,198.0
60942,Flame,146.0
61958,Flame,168.0
62974,Flame,141.0
63990,Flame,183.0
65006,Flame,109.0
66022,Flame,68.0
67037,Flame,62.0
68052,Flame,56.0
69067,Flame,48.0
70082,Flame,67.0
71097,Flame,121.0
72113,Flame,95.0
73128,Flame,186.0
74144,Flame,222.0
75160,Flame,219.0
76176,Flame,190.0
77192,Flame,179.0
78208,Flame,151.0
79224,Flame,178.0
80240,Flame,107.0
81256,Flame,151.0
82272,Flame,184.0
83288,Flame,151.0
84304,Flame,126.0
85320,Flame,188.0
86336,Flame,181.0
87352,Flame,158.0
88368,Flame,154.0
89384,Flame,177.0
90400,Flame,178.0
91416,Flame,179.0
92432,Flame,170.0
93448,Flame,177.0
94464,Flame,144.0
95480,Flame,179.0
96496,Flame,118.0
97512,Flame,176.0
98528,Flame,103.0
99544,Flame,143.0
100560,Flame,97.0
101576,Flame,131.0
102593,Flame,123.0
103610,Flame,111.0
104627,Flame,88.0
105643,Flame,122.0
106660,Flame,152.0
107677,Flame,116.0
108694,Flame,145.0
109711,Flame,78.0
110727,Flame,119.0
111744,Flame,158.0
112761,Flame,106.0
113778,Flame,182.0
114795,Flame,178.0
115812,Flame,149.0
116829,Flame,137.0
117846,Flame,123.0
118863,Flame,153.0
119880,Flame,217.0
120897,Flame,187.0
121914,Flame,168.0
122931,Flame,161.0
123948,Flame,175.0
124965,Flame,193.0
125982,Flame,171.0
126999,Flame,155.0
128016,Flame,166.0
129033,Flame,110.0
130050,Flame,154.0
131067,Flame,91.0
132083,Flame,125.0
133100,Flame,94.0
134116,Flame,95.0
135132,Flame,77.0
136148,Flame,82.0
137164,Flame,154.0
138181,Flame,136.0
139198,Flame,149.0
140215,Flame,165.0
141232,Flame,100.0
142249,Flame,166.0
143266,Flame,182.0
144283,Flame,194.0
145300,Flame,160.0
146317,Flame,116.0
147334,Flame,71.0
148350,Flame,95.0
149366,Flame,176.0
150383,Flame,64.0
151399,Flame,71.0
152415,Flame,68.0
153431,Flame,103.0
154448,Flame,101.0
155465,Flame,69.0
156481,Flame,68.0
157497,Flame,156.0
158514,Flame,188.0
159531,Flame,167.0
160548,Flame,174.0
161565,Flame,163.0
162582,Flame,172.0
163599,Flame,174.0
164616,Flame,156.0
165633,Flame,138.0
166650,Flame,65.0
167666,Flame,123.0
168683,Flame,184.0
169700,Flame,179.0
170717,Flame,176.0
171734,Flame,164.0
172751,Flame,178.0
173768,Flame,173.0
174785,Flame,181.0
175802,Flame,148.0
176819,Flame,144.0
177836,Flame,109.0
178853,Flame,128.0
179870,Flame,121.0
180887,Flame,163.0
181904,Flame,157.0
182921,Flame,171.0
183938,Flame,174.0
184955,Flame,56.0
185971,Flame,107.0
186988,Flame,139.0
188005,Flame,145.0
189022,Flame,176.0
190039,Flame,138.0
191056,Flame,124.0
192073,Flame,111.0
193090,Flame,125.0
194107,Flame,169.0
195124,Flame,162.0
196141,Flame,143.0
197158,Flame,154.0
198175,Flame,190.0
199192,Flame,195.0
200209,Flame,173.0
201226,Flame,185.0
202243,Flame,176.0
203260,Flame,175.0
204277,Flame,163.0
205294,Flame,167.0
206311,Flame,165.0
207328,Flame,112.0
208345,Flame,77.0
209361,Flame,106.0
210378,Flame,62.0
211394,Flame,94.0
212410,Flame,67.0
213426,Flame,116.0
214443,Flame,138.0
215460,Flame,170.0
216477,Flame,78.0
217493,Flame,151.0
218510,Flame,175.0
219527,Flame,142.0
220544,Flame,153.0
221561,Flame,133.0
222578,Flame,153.0
223595,Flame,156.0
224612,Flame,47.0
225628,Flame,55.0
226644,Flame,58.0
227660,Flame,43.0
228676,Flame,41.0
229692,Flame,47.0
230708,Flame,50.0
231724,Flame,42.0
232740,Flame,50.0
233756,Flame,48.0
234772,Flame,49.0
235788,Flame,105.0
236805,Flame,87.0
237821,Flame,168.0
238838,Flame,167.0
239855,Flame,180.0
240872,Flame,160.0
241889,Flame,176.0
242906,Flame,172.0
243923,Flame,174.0
244940,Flame,157.0
245957,Flame,172.0
246974,Flame,156.0
247991,Flame,144.0
249008,Flame,175.0
250025,Flame,165.0
251042,Flame,114.0
252059,Flame,60.0
253075,Flame,167.0
254092,Flame,170.0
255109,Flame,131.0
256126,Flame,171.0
257143,Flame,183.0
258160,Flame,167.0
259177,Flame,157.0
260194,Flame,180.0
261211,Flame,101.0
262228,Flame,149.0
263245,Flame,189.0
264262,Flame,170.0
265279,Flame,177.0
266296,Flame,157.0
267313,Flame,160.0
268330,Flame,141.0
269347,Flame,150.0
270364,Flame,159.0
271381,Flame,148.0
272398,Flame,155.0
273415,Flame,167.0
274432,Flame,172.0
275449,Flame,177.0
276466,Flame,200.0
277483,Flame,186.0
278500,Flame,181.0
279517,Flame,147.0
280534,Flame,116.0
281551,Flame,91.0
282567,Flame,104.0
283584,Flame,67.0
284600,Flame,70.0
285616,Flame,96.0
286632,Flame,58.0
287648,Flame,66.0
288664,Flame,124.0
289681,Flame,147.0
290698,Flame,125.0
291715,Flame,147.0
292732,Flame,141.0
293749,Flame,109.0
294766,Flame,108.0
295783,Flame,130.0
296800,Flame,140.0
297817,Flame,139.0
298834,Flame,149.0
299851,Flame,163.0
300868,Flame,172.0
301885,Flame,132.0
302902,Flame,135.0
303919,Flame,183.0
304936,Flame,163.0
305953,Flame,106.0
306970,Flame,160.0
307987,Flame,130.0
309004,Flame,160.0
310021,Flame,134.0
311038,Flame,140.0
312055,Flame,175.0
313072,Flame,180.0
314089,Flame,166.0
315106,Flame,167.0
316123,Flame,165.0
317140,Flame,158.0
318157,Flame,117.0
319174,Flame,114.0
320191,Flame,66.0
321207,Flame,128.0
322224,Flame,152.0
323241,Flame,141.0
324258,Flame,157.0
325275,Flame,152.0
326292,Flame,160.0
327309,Flame,138.0
328326,Flame,182.0
329343,Flame,163.0
330360,Flame,139.0
331377,Flame,173.0
332394,Flame,165.0
333411,Flame,165.0
334428,Flame,129.0
335445,Flame,118.0
336462,Flame,150.0
337479,Flame,143.0
338496,Flame,165.0
339513,Flame,161.0
340530,Flame,148.0
341547,Flame,147.0
342564,Flame,128.0
343581,Flame,173.0
344598,Flame,186.0
345615,Flame,153.0
346632,Flame,146.0
347649,Flame,164.0
348666,Flame,135.0
349683,Flame,135.0
350700,Flame,176.0
351717,Flame,161.0
352734,Flame,180.0
353751,Flame,175.0
