timestamp,smoke,voc,co,flame,temp,hum
5421331,96,507,531,1,24.27,52.32
5421431,96,507,530,1,24.28,52.28
5421531,96,507,531,1,24.28,52.26
5421631,96,507,530,0,24.29,52.26
5421731,96,507,530,1,24.29,52.20
5421831,97,507,531,1,24.30,52.19
5421931,97,507,530,0,24.29,52.20
5422031,96,507,530,1,24.28,52.17
5422131,96,507,530,5,24.30,52.15
5422231,96,507,530,1,24.30,52.16
5422331,96,507,529,1,24.30,52.16
5422431,96,507,530,1,24.29,52.16
5422531,97,507,530,1,24.30,52.10
5422631,96,507,529,0,24.27,52.14
5422731,96,507,529,1,24.31,52.15
5422831,97,507,530,1,24.28,52.13
5422931,96,507,529,0,24.30,52.13
5423031,97,507,530,1,24.30,52.16
5423131,96,507,531,3,24.30,52.13
5423231,97,507,530,1,24.30,52.12
5423331,97,507,530,1,24.30,52.17
5423431,96,507,530,0,24.31,52.18
5423531,96,507,530,1,24.30,52.17
5423631,96,507,529,1,24.31,52.14
5423731,96,507,528,0,24.32,52.14
5423831,96,507,529,1,24.31,52.17
5423931,97,507,529,1,24.32,52.14
5424031,96,507,529,1,24.31,52.17
5424131,96,507,529,1,24.32,52.15
5424231,96,507,529,1,24.32,52.14
5424331,96,507,530,1,24.33,52.14
5424431,97,507,529,1,24.33,52.16
5424531,96,507,530,1,24.32,52.15
5424631,96,507,530,1,24.32,52.16
5424731,96,507,529,1,24.34,52.17
5424831,97,507,529,0,24.34,52.17
5424931,96,507,529,1,24.32,52.16
5425031,96,507,529,1,24.31,52.15
5425131,97,507,530,1,24.33,52.15
5425231,93,508,530,9,24.33,52.18
5425331,96,507,531,3,24.34,52.21
5425431,96,507,530,0,24.34,52.17
5425531,97,507,531,1,24.34,52.20
5425631,97,507,530,1,24.34,52.19
5425731,97,507,531,0,24.35,52.20
5425831,97,507,531,1,24.35,52.21
5425931,97,507,531,1,24.34,52.22
5426031,97,507,530,1,24.35,52.21
5426131,96,507,530,0,24.35,52.23
5426231,96,507,530,0,24.34,52.23
5426331,96,507,531,1,24.35,52.21
5426431,97,507,531,1,24.35,52.24
5426531,97,507,531,0,24.36,52.24
5426631,96,507,531,1,24.35,52.22
5426731,96,507,531,1,24.35,52.20
5426831,96,507,531,1,24.35,52.21
5426931,96,507,530,0,24.35,52.27
5427031,96,507,530,1,24.34,52.24
5427131,96,507,531,1,24.36,52.27
5427231,96,507,531,1,24.35,52.27
5427331,97,507,531,1,24.35,52.27
5427431,97,507,530,1,24.35,52.28
5427531,96,507,531,1,24.36,52.31
5427631,97,506,532,1,24.37,52.29
5427731,97,507,532,3,24.36,52.31
5427831,97,507,532,1,24.35,52.28
5427931,97,507,532,1,24.36,52.30
5428031,97,507,532,0,24.36,52.31
5428131,96,506,532,0,24.37,52.30
5428231,97,507,532,0,24.37,52.32
5428331,96,507,532,1,24.37,52.28
5428431,96,507,532,1,24.37,52.26
5428531,96,507,532,1,24.37,52.30
5428631,97,507,532,0,24.37,52.31
5428731,96,507,531,0,24.38,52.29
5428831,96,507,532,1,24.37,52.25
5428931,97,507,532,1,24.38,52.25
5429031,96,507,532,1,24.37,52.18
5429131,97,507,532,1,24.37,52.13
5429231,97,507,531,1,24.37,52.12
5429331,97,507,532,1,24.39,52.11
5429431,97,507,531,2,24.38,52.07
5429531,96,507,531,1,24.37,52.07
5429631,96,507,531,1,24.38,52.10
5429731,97,507,530,1,24.39,52.06
5429831,96,507,530,1,24.37,52.06
5429931,96,507,530,1,24.38,52.05
5430031,97,507,530,7,24.40,52.04
5430131,96,507,530,1,24.39,52.02
5430231,97,508,531,2,24.39,52.06
5430331,97,507,530,1,24.40,52.01
5430431,96,507,529,0,24.41,52.01
5430531,96,507,530,1,24.41,51.99
5430631,96,507,529,1,24.41,52.02
5430731,96,507,530,1,24.41,51.99
5430831,96,507,530,0,24.42,51.98
5430931,97,507,530,1,24.41,51.99
5431031,96,507,530,0,24.42,51.97
5431131,97,507,530,1,24.40,51.95
