timestamp,smoke,voc,co,flame,temp,hum
5613131,99,513,529,0,26.72,46.51
5613231,99,513,529,1,26.70,46.50
5613331,99,513,529,1,26.71,46.50
5613431,99,513,529,1,26.72,46.49
5613531,99,513,529,1,26.70,46.49
5613631,99,513,529,1,26.73,46.45
5613731,99,513,530,1,26.73,46.45
5613831,99,513,529,1,26.73,46.42
5613931,100,513,529,0,26.72,46.36
5614031,99,513,529,0,26.72,46.32
5614131,100,514,528,3,26.73,46.32
5614231,100,513,528,1,26.73,46.31
5614331,99,513,529,1,26.74,46.27
5614431,99,513,529,0,26.73,46.24
5614531,99,513,529,1,26.73,46.23
5614631,99,513,529,1,26.74,46.22
5614731,99,513,530,1,26.72,46.19
5614831,99,513,530,1,26.73,46.21
5614931,99,513,530,0,26.72,46.19
5615031,99,513,530,1,26.73,46.22
5615131,99,513,531,1,26.73,46.18
5615231,99,513,531,1,26.73,46.17
5615331,99,513,531,1,26.72,46.16
5615431,99,513,530,0,26.73,46.15
5615531,99,513,530,1,26.73,46.15
5615631,100,513,530,1,26.75,46.19
5615731,100,513,530,0,26.74,46.16
5615831,99,513,530,1,26.75,46.17
5615931,99,513,530,1,26.74,46.15
5616031,99,513,530,0,26.74,46.18
5616131,99,513,529,1,26.73,46.16
5616231,99,513,530,1,26.74,46.16
5616331,99,513,530,1,26.74,46.17
5616431,99,513,530,1,26.74,46.15
5616531,99,513,531,1,26.73,46.15
5616631,99,513,531,1,26.75,46.17
5616731,99,513,531,0,26.73,46.15
5616831,99,513,530,0,26.74,46.17
5616931,100,513,531,0,26.75,46.16
5617031,100,513,531,0,26.75,46.16
5617131,100,514,532,0,26.74,46.16
5617231,100,513,530,0,26.75,46.17
5617331,99,513,530,1,26.76,46.17
5617431,99,513,530,1,26.75,46.17
5617531,100,513,531,1,26.76,46.17
5617631,100,513,531,1,26.76,46.19
5617731,99,513,531,1,26.77,46.21
5617831,100,513,530,1,26.77,46.22
5617931,100,513,530,0,26.77,46.23
5618031,100,513,530,1,26.77,46.22
5618131,99,513,530,1,26.80,46.25
5618231,99,513,530,1,26.79,46.21
5618331,99,513,531,1,26.78,46.20
5618431,99,513,530,0,26.79,46.20
5618531,99,513,530,0,26.80,46.18
5618631,100,513,530,1,26.79,46.18
5618731,99,513,530,1,26.78,46.17
5618831,100,513,530,0,26.80,46.12
5618931,99,513,530,0,26.79,46.15
5619031,99,513,530,0,26.80,46.10
5619131,100,513,531,1,26.79,46.14
5619231,99,513,530,0,26.79,46.11
5619331,99,513,530,0,26.78,46.09
5619431,99,513,530,1,26.79,46.07
5619531,99,513,530,1,26.79,46.07
5619631,99,513,530,1,26.78,46.03
5619731,99,513,530,1,26.79,46.01
5619831,99,513,530,15,26.79,46.01
5619931,99,513,530,1,26.78,45.97
5620031,99,513,528,1,26.78,45.94
5620131,99,513,528,1,26.78,45.94
5620231,101,513,528,1,26.78,45.95
5620331,99,513,529,1,26.77,45.88
5620431,99,513,529,1,26.77,45.90
5620531,99,513,529,0,26.78,45.90
5620631,99,513,529,1,26.78,45.90
5620731,99,513,529,0,26.77,45.88
5620831,99,513,529,1,26.77,45.85
5620931,99,513,529,1,26.78,45.81
5621031,99,513,529,0,26.76,45.86
5621131,99,514,530,0,26.78,45.83
5621231,100,513,529,1,26.76,45.84
5621331,99,513,529,1,26.77,45.85
5621431,99,513,529,1,26.77,45.80
5621531,99,514,529,1,26.77,45.86
5621631,99,513,529,1,26.75,45.83
5621731,100,513,528,1,26.76,45.85
5621831,99,513,529,1,26.76,45.80
5621931,99,513,528,1,26.75,45.82
5622031,99,513,528,1,26.76,45.79
5622131,99,513,528,1,26.76,45.83
5622231,99,513,528,1,26.76,45.76
5622331,99,513,529,1,26.77,45.73
5622431,99,513,529,1,26.76,45.70
5622531,99,513,529,1,26.75,45.72
5622631,99,514,529,1,26.76,45.67
5622731,99,513,529,1,26.75,45.63
5622831,99,513,529,0,26.75,45.64
5622931,99,513,528,1,26.74,45.66
