timestamp,smoke,voc,co,flame,temp,hum
5601131,99,512,530,0,26.56,46.64
5601231,99,513,529,8,26.55,46.63
5601331,99,512,528,0,26.55,46.65
5601431,99,512,528,0,26.55,46.64
5601531,99,512,529,1,26.56,46.68
5601631,99,513,528,1,26.57,46.66
5601731,99,512,529,1,26.56,46.64
5601831,99,512,526,1,26.56,46.64
5601931,98,512,529,1,26.58,46.65
5602031,99,512,528,1,26.58,46.66
5602131,100,513,527,1,26.57,46.67
5602231,99,512,528,1,26.58,46.65
5602331,99,512,529,1,26.58,46.65
5602431,99,512,528,0,26.58,46.67
5602531,99,512,529,0,26.59,46.65
5602631,99,512,529,1,26.60,46.66
5602731,99,512,529,1,26.59,46.64
5602831,99,512,528,1,26.61,46.66
5602931,99,512,529,0,26.60,46.65
5603031,99,512,529,1,26.60,46.67
5603131,99,512,530,1,26.60,46.65
5603231,99,512,530,0,26.61,46.65
5603331,99,512,530,0,26.60,46.67
5603431,99,512,530,1,26.61,46.64
5603531,99,512,530,0,26.61,46.63
5603631,99,512,530,1,26.62,46.61
5603731,99,512,530,2,26.61,46.58
5603831,99,512,529,0,26.61,46.56
5603931,99,512,530,1,26.62,46.57
5604031,99,512,529,1,26.63,46.58
5604131,99,512,529,1,26.62,46.52
5604231,99,512,529,1,26.63,46.53
5604331,99,512,530,1,26.61,46.56
5604431,99,512,530,0,26.61,46.55
5604531,99,512,530,1,26.62,46.55
5604631,99,512,530,0,26.62,46.55
5604731,99,512,530,2,26.62,46.54
5604831,98,512,530,1,26.64,46.52
5604931,99,512,530,0,26.62,46.53
5605031,99,512,530,1,26.63,46.54
5605131,100,513,531,1,26.63,46.52
5605231,100,512,531,4,26.63,46.49
5605331,100,512,531,1,26.63,46.50
5605431,99,512,530,1,26.63,46.48
5605531,99,512,530,1,26.63,46.49
5605631,99,512,529,1,26.63,46.50
5605731,99,512,530,1,26.64,46.51
5605831,99,512,530,1,26.64,46.50
5605931,99,512,531,1,26.64,46.48
5606031,99,512,530,1,26.63,46.49
5606131,99,512,530,0,26.64,46.51
5606231,99,512,530,1,26.64,46.53
5606331,99,512,530,1,26.64,46.53
5606431,99,512,530,1,26.63,46.51
5606531,99,512,530,1,26.62,46.56
5606631,99,512,530,1,26.65,46.53
5606731,99,512,531,0,26.65,46.56
5606831,99,512,530,1,26.63,46.52
5606931,99,513,530,1,26.63,46.52
5607031,99,512,530,1,26.63,46.54
5607131,99,512,531,1,26.64,46.53
5607231,99,512,531,1,26.63,46.49
5607331,99,512,531,1,26.64,46.53
5607431,99,513,531,0,26.63,46.52
5607531,99,513,531,0,26.64,46.48
5607631,99,513,530,1,26.64,46.50
5607731,99,513,530,1,26.63,46.47
5607831,99,513,530,1,26.64,46.46
5607931,99,513,531,1,26.63,46.46
5608031,99,513,530,1,26.64,46.49
5608131,99,513,530,1,26.64,46.48
5608231,100,512,530,0,26.64,46.45
5608331,100,512,530,1,26.65,46.46
5608431,99,513,528,1,26.63,46.46
5608531,99,513,529,1,26.65,46.44
5608631,99,513,530,1,26.63,46.42
5608731,99,513,529,0,26.65,46.45
5608831,99,512,530,1,26.65,46.43
5608931,99,513,529,1,26.65,46.45
5609031,99,512,529,0,26.63,46.43
5609131,99,512,530,0,26.65,46.42
5609231,100,512,530,1,26.65,46.41
5609331,99,512,529,0,26.64,46.47
5609431,99,512,529,1,26.64,46.45
5609531,99,513,532,1,26.63,46.45
5609631,99,513,529,0,26.64,46.43
5609731,99,513,529,0,26.63,46.46
5609831,99,512,529,1,26.65,46.49
5609931,99,512,529,1,26.64,46.46
5610031,99,512,529,1,26.63,46.47
5610131,99,513,528,1,26.65,46.47
5610231,99,512,529,1,26.66,46.46
5610331,99,513,529,0,26.65,46.48
5610431,99,512,529,1,26.65,46.48
5610531,100,512,529,1,26.65,46.50
5610631,99,513,529,1,26.65,46.47
5610731,99,512,529,1,26.66,46.46
5610831,99,513,529,1,26.65,46.46
5610931,99,513,529,1,26.67,46.44
