timestamp,smoke,voc,co,flame,temp,hum
5433331,97,507,531,1,24.48,52.03
5433431,97,507,531,1,24.47,52.01
5433531,97,507,531,0,24.49,52.02
5433631,97,507,531,1,24.49,52.02
5433731,96,507,532,1,24.51,51.99
5433831,96,507,531,0,24.51,51.99
5433931,97,507,531,1,24.54,51.97
5434031,97,507,531,1,24.53,51.90
5434131,97,508,531,1,24.54,51.89
5434231,98,507,531,0,24.52,51.86
5434331,97,507,533,0,24.54,51.83
5434431,97,508,533,11,24.54,51.78
5434531,96,507,532,1,24.54,51.75
5434631,96,508,534,1,24.54,51.77
5434731,97,508,533,1,24.55,51.73
5434831,97,507,532,1,24.56,51.69
5434931,97,507,532,0,24.56,51.72
5435031,97,507,532,1,24.56,51.69
5435131,97,507,533,0,24.56,51.72
5435231,97,507,533,1,24.56,51.70
5435331,97,507,532,1,24.57,51.69
5435431,96,507,533,1,24.58,51.69
5435531,97,507,533,1,24.57,51.69
5435631,96,508,533,0,24.57,51.72
5435731,97,507,533,1,24.58,51.71
5435831,97,507,532,1,24.57,51.67
5435931,97,507,532,1,24.57,51.69
5436031,97,507,532,1,24.58,51.72
5436131,97,507,532,1,24.59,51.70
5436231,97,508,533,1,24.58,51.74
5436331,96,508,534,0,24.60,51.76
5436431,97,507,533,1,24.59,51.77
5436531,97,507,532,0,24.59,51.80
5436631,97,507,532,1,24.61,51.77
5436731,96,507,532,0,24.60,51.83
5436831,97,508,533,1,24.61,51.81
5436931,97,507,532,0,24.62,51.81
5437031,97,507,533,0,24.59,51.86
5437131,97,508,533,0,24.63,51.86
5437231,97,508,532,0,24.62,51.84
5437331,97,508,532,1,24.63,51.83
5437431,96,507,532,1,24.62,51.88
5437531,97,507,531,0,24.63,51.88
5437631,97,507,530,1,24.63,51.85
5437731,97,507,532,0,24.64,51.83
5437831,97,507,531,1,24.65,51.83
5437931,97,507,531,1,24.64,51.80
5438031,97,507,531,1,24.64,51.83
5438131,96,507,529,1,24.65,51.80
5438231,97,507,530,1,24.65,51.74
5438331,95,507,530,1,24.66,51.76
5438431,97,507,530,0,24.67,51.76
5438531,97,507,530,1,24.66,51.74
5438631,97,507,530,1,24.67,51.73
5438731,95,507,530,1,24.67,51.71
5438831,97,507,531,1,24.67,51.70
5438931,97,508,531,0,24.69,51.70
5439031,97,507,531,1,24.68,51.67
5439131,97,507,532,1,24.70,51.63
5439231,97,508,531,1,24.68,51.64
5439331,97,508,533,1,24.68,51.60
5439431,97,507,532,1,24.69,51.57
5439531,98,508,531,0,24.67,51.56
5439631,96,508,532,0,24.68,51.55
5439731,97,508,533,0,24.69,51.56
5439831,97,508,533,1,24.69,51.51
5439931,97,508,533,1,24.69,51.47
5440031,97,508,534,1,24.70,51.46
5440131,97,508,533,1,24.69,51.41
5440231,97,508,533,0,24.70,51.41
5440331,97,508,533,1,24.70,51.37
5440431,97,508,532,0,24.71,51.39
5440531,96,508,532,0,24.70,51.39
5440631,97,507,530,1,24.69,51.33
5440731,97,508,532,1,24.70,51.35
5440831,97,507,532,1,24.70,51.34
5440931,97,508,532,1,24.70,51.31
5441031,97,508,533,1,24.70,51.34
5441131,98,507,530,1,24.69,51.36
5441231,97,507,533,1,24.70,51.33
5441331,97,508,533,1,24.70,51.38
5441431,97,508,533,1,24.71,51.34
5441531,97,508,534,0,24.72,51.36
5441631,97,508,534,1,24.72,51.35
5441731,97,508,535,1,24.71,51.34
5441831,97,508,535,0,24.72,51.36
5441931,97,508,535,1,24.71,51.32
5442031,97,508,535,0,24.74,51.32
5442131,97,508,534,1,24.72,51.33
5442231,97,508,535,1,24.71,51.31
5442331,97,508,535,1,24.71,51.31
5442431,97,508,535,1,24.70,51.33
5442531,97,508,535,1,24.72,51.28
5442631,97,508,536,1,24.72,51.34
5442731,97,508,536,2,24.71,51.32
5442831,97,508,535,1,24.72,51.34
5442931,97,508,536,1,24.72,51.37
5443031,97,508,535,1,24.72,51.34
