timestamp,smoke,voc,co,flame,temp,hum
5529231,98,511,535,1,25.96,48.05
5529331,98,511,534,1,25.96,48.00
5529431,99,511,535,1,25.97,48.03
5529531,98,511,535,1,25.96,47.99
5529631,98,511,535,1,25.96,48.03
5529731,99,511,535,9,25.97,48.01
5529831,98,511,534,1,25.97,48.02
5529931,98,511,541,1,25.96,48.02
5530031,98,511,534,0,25.96,48.01
5530131,98,508,534,1,25.97,48.01
5530231,98,511,533,0,25.96,48.01
5530331,99,511,533,1,25.97,48.02
5530431,99,511,534,1,25.97,48.01
5530531,99,512,533,0,25.98,48.00
5530631,99,511,533,2,25.98,47.99
5530731,99,513,533,0,25.96,48.00
5530831,98,511,533,1,25.98,48.01
5530931,98,511,533,1,25.97,47.96
5531031,99,511,534,1,25.97,48.01
5531131,99,511,535,1,25.97,47.98
5531231,98,511,535,1,25.98,48.00
5531331,99,511,534,1,25.97,47.99
5531431,99,511,534,1,25.96,47.97
5531531,99,511,534,0,25.98,48.01
5531631,99,511,535,1,25.97,47.99
5531731,99,511,534,1,25.98,47.99
5531831,99,510,534,1,25.97,47.99
5531931,98,511,534,1,25.98,47.97
5532031,98,511,534,1,25.98,47.99
5532131,98,511,533,0,25.97,47.97
5532231,98,511,534,1,25.98,47.96
5532331,98,511,534,1,25.98,47.97
5532431,99,511,534,1,25.98,47.93
5532531,98,511,535,1,25.98,47.99
5532631,98,511,534,1,25.99,47.93
5532731,99,511,535,1,25.99,47.95
5532831,98,511,535,1,25.99,47.94
5532931,98,511,534,1,25.99,47.94
5533031,99,512,533,1,25.98,47.97
5533131,98,511,535,1,25.98,47.93
5533231,98,511,534,0,25.98,47.92
5533331,98,511,534,1,25.98,47.92
5533431,98,511,534,1,25.98,47.92
5533531,99,511,534,1,25.99,47.90
5533631,99,510,534,1,25.98,47.89
5533731,99,511,534,1,25.99,47.89
5533831,97,512,532,1,26.00,47.91
5533931,99,510,534,0,26.01,47.90
5534031,98,511,533,1,26.00,47.90
5534131,98,511,533,1,25.98,47.90
5534231,99,511,533,1,26.01,47.94
5534331,99,511,534,0,25.98,47.88
5534431,98,510,535,1,25.98,47.90
5534531,99,511,536,0,25.99,47.88
5534631,99,511,535,0,25.99,47.88
5534731,99,511,535,1,25.98,47.87
5534831,98,510,535,1,25.99,47.85
5534931,98,511,535,0,25.99,47.91
5535031,98,511,535,1,25.99,47.90
5535131,98,511,536,1,26.00,47.87
5535231,98,511,536,1,26.00,47.87
5535331,98,511,536,1,26.00,47.86
5535431,99,511,536,0,26.00,47.87
5535531,99,511,536,1,26.00,47.82
5535631,98,511,536,0,26.00,47.84
5535731,98,511,536,0,26.00,47.86
5535831,97,512,536,0,25.99,47.83
5535931,98,510,535,0,25.99,47.83
5536031,98,511,535,1,26.00,47.81
5536131,99,511,535,1,26.00,47.80
5536231,98,511,536,1,25.99,47.84
5536331,98,511,536,0,26.00,47.79
5536431,98,511,535,1,26.00,47.82
5536531,99,511,535,1,26.00,47.79
5536631,98,510,536,1,26.00,47.83
5536731,98,511,536,1,26.01,47.82
5536831,99,511,536,1,26.01,47.80
5536931,98,511,536,1,26.01,47.80
5537031,98,510,536,1,26.01,47.81
5537131,98,510,537,3,26.01,47.80
5537231,98,511,537,1,26.02,47.77
5537331,99,510,536,1,26.01,47.80
5537431,98,511,537,1,26.02,47.81
5537531,98,511,537,1,26.02,47.80
5537631,99,510,537,1,26.01,47.78
5537731,98,511,536,1,26.02,47.79
5537831,98,511,536,0,26.02,47.78
5537931,98,511,536,0,26.02,47.76
5538031,98,511,536,0,26.01,47.74
5538131,98,510,535,1,26.02,47.78
5538231,98,510,535,1,26.02,47.76
5538331,99,511,536,1,26.01,47.76
5538431,98,511,536,0,26.01,47.77
5538531,98,510,536,1,26.01,47.79
5538631,98,511,536,0,26.01,47.81
5538731,98,511,536,0,26.01,47.79
5538831,98,511,536,1,26.02,47.73
5538931,98,510,536,1,26.01,47.80
