time_ms,sensor,value
307435,VOC,453.0
308450,VOC,451.0
309465,VOC,453.0
310480,VOC,461.0
311495,VOC,466.0
312510,VOC,466.0
313525,VOC,464.0
314540,VOC,463.0
315555,VOC,464.0
316570,VOC,465.0
317585,VOC,466.0
318600,VOC,466.0
319615,VOC,465.0
320630,VOC,464.0
321645,VOC,464.0
322660,VOC,464.0
323675,VOC,465.0
324690,VOC,465.0
325705,VOC,464.0
326720,VOC,465.0
327735,VOC,463.0
328750,VOC,462.0
329765,VOC,458.0
330780,VOC,458.0
331795,VOC,462.0
332810,VOC,461.0
333825,VOC,460.0
334840,VOC,458.0
335855,VOC,456.0
336870,VOC,455.0
337885,VOC,453.0
338900,VOC,453.0
339915,VOC,453.0
340930,VOC,453.0
341945,VOC,452.0
342960,VOC,453.0
343975,VOC,453.0
344990,VOC,452.0
346005,VOC,455.0
347020,VOC,456.0
348035,VOC,458.0
349050,VOC,458.0
350065,VOC,457.0
351080,VOC,457.0
352095,VOC,456.0
353110,VOC,456.0
354125,VOC,455.0
355140,VOC,454.0
356155,VOC,453.0
357170,VOC,452.0
358185,VOC,450.0
359200,VOC,446.0
360215,VOC,444.0
361230,VOC,446.0
362245,VOC,449.0
363260,VOC,451.0
364275,VOC,451.0
365290,VOC,452.0
366305,VOC,454.0
367320,VOC,455.0
368335,VOC,455.0
369350,VOC,455.0
370365,VOC,455.0
371380,VOC,454.0
372395,VOC,455.0
373410,VOC,455.0
374425,VOC,455.0
375440,VOC,454.0
376455,VOC,453.0
377470,VOC,454.0
378485,VOC,454.0
379500,VOC,455.0
380515,VOC,454.0
381530,VOC,455.0
382545,VOC,454.0
383560,VOC,454.0
384575,VOC,454.0
385590,VOC,454.0
386605,VOC,453.0
387620,VOC,452.0
388635,VOC,452.0
389650,VOC,452.0
390665,VOC,451.0
391680,VOC,451.0
392695,VOC,452.0
393710,VOC,452.0
394725,VOC,452.0
395740,VOC,451.0
396755,VOC,450.0
397770,VOC,449.0
398785,VOC,449.0
399800,VOC,449.0
400815,VOC,449.0
401830,VOC,448.0
402845,VOC,448.0
403860,VOC,447.0
404875,VOC,446.0
405890,VOC,446.0
406905,VOC,446.0
407920,VOC,445.0
408935,VOC,446.0
409950,VOC,446.0
410965,VOC,447.0
411980,VOC,448.0
412995,VOC,449.0
414010,VOC,449.0
415025,VOC,449.0
416040,VOC,449.0
417055,VOC,449.0
418070,VOC,449.0
419085,VOC,449.0
420100,VOC,450.0
421115,VOC,451.0
422130,VOC,451.0
423145,VOC,453.0
424160,VOC,454.0
425175,VOC,454.0
426190,VOC,454.0
427205,VOC,455.0
428220,VOC,456.0
429235,VOC,458.0
430250,VOC,459.0
431265,VOC,458.0
432280,VOC,457.0
433295,VOC,457.0
434310,VOC,455.0
435325,VOC,454.0
436340,VOC,454.0
437355,VOC,452.0
438370,VOC,450.0
439385,VOC,451.0
440400,VOC,452.0
441415,VOC,453.0
442430,VOC,454.0
443445,VOC,456.0
444460,VOC,457.0
445475,VOC,457.0
446490,VOC,457.0
447505,VOC,457.0
448520,VOC,458.0
449535,VOC,457.0
450550,VOC,456.0
451565,VOC,455.0
452580,VOC,455.0
453595,VOC,454.0
454610,VOC,454.0
455625,VOC,453.0
456640,VOC,452.0
457655,VOC,452.0
458670,VOC,451.0
459685,VOC,450.0
460700,VOC,450.0
461715,VOC,450.0
462730,VOC,450.0
463745,VOC,449.0
464760,VOC,450.0
465775,VOC,451.0
466790,VOC,450.0
467805,VOC,450.0
468820,VOC,450.0
469835,VOC,449.0
470850,VOC,449.0
471865,VOC,450.0
472880,VOC,451.0
473895,VOC,452.0
474910,VOC,454.0
