timestamp,smoke,voc,co,flame,temp,hum
3499431,95,507,242,3,22.46,56.20
3499531,98,508,240,1,22.45,56.18
3499631,94,507,241,1,22.43,56.21
3499731,95,507,241,0,22.44,56.21
3499831,98,508,242,2,22.44,56.19
3499931,98,508,242,2,22.45,56.18
3500031,97,507,242,1,22.45,56.23
3500131,97,508,241,2,22.45,56.20
3500231,96,507,242,1,22.45,56.23
3500331,95,507,242,1,22.46,56.18
3500431,95,507,242,3,22.45,56.17
3500531,96,507,242,0,22.45,56.21
3500631,96,507,243,2,22.45,56.21
3500731,96,507,242,1,22.45,56.21
3500831,98,508,242,2,22.45,56.22
3500931,97,508,241,0,22.46,56.20
3501031,97,508,242,0,22.46,56.20
3501131,95,508,243,2,22.46,56.18
3501231,96,507,242,2,22.45,56.19
3501331,96,508,242,1,22.45,56.20
3501431,98,508,242,2,22.46,56.20
3501531,95,507,241,0,22.46,56.22
3501631,96,507,243,0,22.47,56.21
3501731,98,507,243,2,22.46,56.21
3501831,95,507,244,7,22.47,56.22
3501931,95,508,241,0,22.48,56.22
3502031,96,508,242,0,22.47,56.23
3502131,97,507,241,0,22.47,56.21
3502231,96,508,243,0,22.48,56.25
3502331,97,508,241,0,22.47,56.23
3502431,97,507,241,0,22.47,56.22
3502531,97,507,241,0,22.47,56.21
3502631,96,507,242,1,22.47,56.25
3502731,97,508,241,1,22.46,56.24
3502831,96,507,242,2,22.47,56.27
3502931,98,507,243,1,22.48,56.23
3503031,97,507,241,2,22.48,56.23
3503131,96,507,242,2,22.49,56.25
3503231,97,507,242,2,22.47,56.26
3503331,97,507,242,0,22.48,56.21
3503431,96,507,242,0,22.50,56.27
3503531,97,508,242,2,22.49,56.25
3503631,98,508,241,1,22.50,56.26
3503731,97,508,243,2,22.50,56.24
3503831,97,508,242,1,22.49,56.26
3503931,98,508,241,0,22.48,56.23
3504031,96,508,243,2,22.49,56.25
3504131,95,507,241,0,22.47,56.25
3504231,97,507,242,0,22.49,56.27
3504331,95,508,241,1,22.50,56.24
3504431,97,507,242,0,22.49,56.24
3504531,97,507,243,2,22.50,56.27
3504631,97,507,242,0,22.50,56.22
3504731,97,507,242,0,22.51,56.24
3504831,97,508,242,1,22.51,56.23
3504931,97,507,243,2,22.50,56.22
3505031,97,507,241,1,22.51,56.22
3505131,98,507,243,0,22.51,56.23
3505231,96,508,242,2,22.50,56.21
3505331,97,508,242,1,22.52,56.22
3505431,97,507,241,1,22.52,56.25
3505531,97,507,243,1,22.52,56.26
3505631,97,507,242,0,22.51,56.20
3505731,98,508,242,2,22.52,56.24
3505831,95,507,243,0,22.51,56.21
3505931,96,507,242,1,22.52,56.23
3506031,98,507,243,2,22.52,56.22
3506131,95,508,243,2,22.51,56.20
3506231,94,508,242,1,22.53,56.21
3506331,96,507,242,2,22.54,56.19
3506431,96,508,242,1,22.53,56.22
3506531,95,508,243,0,22.53,56.20
3506631,95,507,241,1,22.53,56.18
3506731,95,507,242,1,22.52,56.18
3506831,96,507,241,2,22.53,56.18
3506931,97,508,242,2,22.52,56.18
3507031,96,508,241,2,22.53,56.16
3507131,97,508,241,2,22.53,56.15
3507231,98,507,242,0,22.53,56.15
3507331,97,507,241,2,22.52,56.18
3507431,96,508,243,1,22.53,56.11
3507531,96,507,243,2,22.53,56.14
3507631,98,508,243,4,22.53,56.10
3507731,98,508,242,0,22.53,56.14
3507831,97,508,242,0,22.52,56.11
3507931,95,508,242,2,22.53,56.10
3508031,97,507,241,0,22.53,56.08
3508131,97,508,242,0,22.53,56.10
3508231,98,508,241,2,22.54,56.06
3508331,97,507,241,0,22.53,56.05
3508431,97,507,243,0,22.52,56.11
3508531,97,507,241,0,22.53,56.07
3508631,97,507,243,1,22.53,56.11
3508731,95,507,243,2,22.54,56.06
3508831,96,508,241,0,22.53,56.11
3508931,96,508,242,1,22.53,56.09
3509031,97,507,243,2,22.55,56.06
3509131,98,507,242,0,22.53,56.09
3509231,95,508,243,0,22.54,56.10
