timestamp,smoke,voc,co,flame,temp,hum
3247731,98,506,234,0,22.28,56.81
3247831,95,507,234,0,22.29,56.82
3247931,98,506,233,1,22.28,56.81
3248031,98,506,234,0,22.28,56.79
3248131,96,506,234,1,22.29,56.79
3248231,98,507,233,0,22.28,56.76
3248331,96,507,234,2,22.28,56.77
3248431,97,507,233,1,22.28,56.80
3248531,97,507,234,0,22.28,56.75
3248631,95,506,233,0,22.26,56.77
3248731,98,507,233,1,22.28,56.75
3248831,98,507,235,0,22.29,56.79
3248931,98,506,234,1,22.28,56.73
3249031,97,506,234,1,22.29,56.76
3249131,98,507,234,2,22.30,56.74
3249231,97,506,234,2,22.29,56.70
3249331,98,506,234,0,22.29,56.74
3249431,97,506,234,0,22.29,56.72
3249531,96,507,234,1,22.29,56.75
3249631,97,507,233,2,22.29,56.74
3249731,97,506,233,0,22.29,56.71
3249831,97,507,234,2,22.29,56.76
3249931,98,507,234,5,22.30,56.72
3250031,96,507,236,1,22.30,56.80
3250131,94,507,233,0,22.30,56.74
3250231,98,507,235,2,22.30,56.71
3250331,96,507,233,0,22.30,56.74
3250431,98,507,234,0,22.30,56.72
3250531,97,507,233,1,22.30,56.74
3250631,97,506,233,2,22.31,56.73
3250731,98,507,234,0,22.31,56.75
3250831,96,507,234,1,22.29,56.72
3250931,98,507,234,1,22.31,56.72
3251031,96,507,234,0,22.30,56.73
3251131,97,507,234,1,22.31,56.73
3251231,98,507,233,2,22.31,56.73
3251331,98,507,235,0,22.31,56.71
3251431,96,506,233,0,22.30,56.72
3251531,97,507,234,2,22.32,56.70
3251631,98,507,234,2,22.30,56.72
3251731,96,507,233,0,22.32,56.69
3251831,98,507,235,0,22.33,56.69
3251931,97,507,234,0,22.32,56.70
3252031,98,507,233,0,22.31,56.72
3252131,98,507,234,0,22.32,56.68
3252231,96,507,233,0,22.33,56.68
3252331,98,507,234,2,22.32,56.71
3252431,96,507,233,0,22.30,56.70
3252531,98,507,234,2,22.33,56.70
3252631,96,507,234,1,22.33,56.69
3252731,97,507,233,1,22.31,56.68
3252831,97,507,234,2,22.31,56.67
3252931,96,507,234,1,22.33,56.70
3253031,96,507,234,2,22.32,56.67
3253131,97,507,233,0,22.32,56.67
3253231,98,507,233,2,22.31,56.70
3253331,97,507,233,2,22.31,56.68
3253431,97,507,234,3,22.31,56.65
3253531,96,507,233,3,22.33,56.68
3253631,98,506,234,1,22.32,56.69
3253731,98,507,233,2,22.31,56.66
3253831,98,507,233,1,22.32,56.71
3253931,98,507,234,1,22.32,56.68
3254031,97,506,234,2,22.32,56.68
3254131,97,507,234,0,22.30,56.69
3254231,97,507,234,0,22.31,56.66
3254331,96,507,234,0,22.32,56.68
3254431,98,507,233,4,22.31,56.66
3254531,98,506,234,2,22.31,56.70
3254631,96,508,233,1,22.30,56.71
3254731,98,507,234,2,22.31,56.70
3254831,96,506,233,2,22.31,56.68
3254931,98,507,233,2,22.31,56.69
3255031,96,507,234,1,22.30,56.73
3255131,96,507,234,1,22.32,56.69
3255231,98,507,233,0,22.32,56.68
3255331,97,507,235,1,22.31,56.70
3255431,98,507,234,1,22.32,56.71
3255531,98,507,235,0,22.30,56.74
3255631,98,507,235,0,22.32,56.70
3255731,98,507,234,0,22.32,56.68
3255831,97,507,235,2,22.31,56.74
3255931,98,507,234,2,22.31,56.71
3256031,96,507,234,1,22.31,56.71
3256131,98,507,234,1,22.30,56.70
3256231,97,507,233,2,22.29,56.71
3256331,97,507,234,0,22.30,56.73
3256431,97,507,234,0,22.32,56.75
3256531,97,507,234,2,22.30,56.71
3256631,98,507,235,0,22.30,56.73
3256731,97,507,234,2,22.30,56.75
3256831,97,507,234,1,22.30,56.73
3256931,98,507,233,2,22.30,56.73
3257031,98,507,233,0,22.30,56.73
3257131,97,507,233,1,22.30,56.73
3257231,95,507,235,2,22.30,56.72
3257331,98,507,234,1,22.29,56.71
3257431,98,507,234,0,22.30,56.75
3257531,95,507,234,2,22.31,56.76
