timestamp,smoke,voc,co,flame,temp,hum
3439531,97,508,241,0,22.63,55.82
3439631,97,508,239,2,22.63,55.83
3439731,97,508,240,2,22.63,55.81
3439831,98,508,241,0,22.63,55.82
3439931,95,507,240,1,22.63,55.84
3440031,98,508,240,0,22.62,55.81
3440131,98,507,240,0,22.63,55.81
3440231,96,507,239,1,22.62,55.81
3440331,97,507,241,0,22.62,55.80
3440431,98,507,241,0,22.64,55.83
3440531,97,507,241,2,22.65,55.81
3440631,97,507,241,0,22.63,55.79
3440731,98,507,239,1,22.65,55.79
3440831,95,508,241,2,22.63,55.81
3440931,97,507,240,2,22.64,55.77
3441031,97,507,240,2,22.64,55.81
3441131,97,508,241,2,22.63,55.79
3441231,98,508,241,0,22.64,55.79
3441331,98,508,240,2,22.65,55.75
3441431,95,508,240,2,22.65,55.77
3441531,96,508,241,2,22.64,55.80
3441631,97,508,241,1,22.64,55.81
3441731,96,507,241,2,22.65,55.81
3441831,96,507,239,0,22.64,55.81
3441931,95,508,241,2,22.63,55.77
3442031,98,507,239,0,22.64,55.77
3442131,97,508,241,2,22.64,55.77
3442231,97,507,240,1,22.64,55.77
3442331,98,508,239,2,22.65,55.78
3442431,95,507,240,0,22.64,55.76
3442531,97,508,239,2,22.64,55.80
3442631,96,507,240,2,22.65,55.78
3442731,97,508,240,2,22.65,55.80
3442831,95,508,240,0,22.66,55.81
3442931,98,508,241,2,22.65,55.78
3443031,98,508,241,0,22.66,55.82
3443131,96,507,241,0,22.66,55.82
3443231,98,507,239,1,22.66,55.81
3443331,97,508,241,0,22.65,55.78
3443431,97,508,239,0,22.66,55.78
3443531,96,508,239,0,22.67,55.74
3443631,95,508,240,1,22.66,55.78
3443731,98,508,241,2,22.66,55.80
3443831,96,507,240,0,22.66,55.79
3443931,98,507,241,0,22.66,55.78
3444031,98,508,240,0,22.67,55.78
3444131,98,508,240,3,22.67,55.79
3444231,98,507,240,0,22.66,55.81
3444331,95,508,241,0,22.67,55.78
3444431,96,507,239,0,22.67,55.78
3444531,97,507,240,2,22.68,55.77
3444631,96,508,240,0,22.67,55.77
3444731,96,507,241,0,22.67,55.73
3444831,96,508,240,1,22.67,55.72
3444931,97,507,239,2,22.68,55.73
3445031,96,508,241,1,22.68,55.72
3445131,97,508,239,1,22.67,55.70
3445231,97,508,241,0,22.69,55.70
3445331,97,508,241,2,22.68,55.70
3445431,97,507,240,0,22.68,55.71
3445531,98,508,240,0,22.67,55.74
3445631,96,508,241,2,22.67,55.68
3445731,98,508,241,0,22.68,55.68
3445831,97,507,241,0,22.68,55.65
3445931,97,508,240,2,22.67,55.66
3446031,98,508,241,2,22.67,55.64
3446131,96,508,240,2,22.68,55.64
3446231,95,508,241,0,22.68,55.66
3446331,97,508,241,2,22.67,55.66
3446431,97,508,241,0,22.67,55.69
3446531,97,507,241,0,22.67,55.68
3446631,96,508,241,0,22.68,55.68
3446731,95,508,240,0,22.67,55.67
3446831,98,508,241,1,22.68,55.66
3446931,95,508,240,2,22.67,55.65
3447031,98,508,240,1,22.67,55.65
3447131,98,508,240,0,22.68,55.68
3447231,95,509,240,2,22.68,55.66
3447331,96,508,238,3,22.67,55.65
3447431,98,508,241,2,22.67,55.65
3447531,98,507,240,2,22.66,55.67
3447631,97,508,240,1,22.67,55.67
3447731,96,507,240,1,22.68,55.64
3447831,95,508,241,1,22.68,55.63
3447931,96,508,241,1,22.68,55.62
3448031,95,508,241,2,22.67,55.67
3448131,98,508,240,1,22.68,55.62
3448231,95,508,240,2,22.68,55.66
3448331,97,507,239,0,22.68,55.65
3448431,95,507,241,0,22.68,55.62
3448531,98,508,240,1,22.69,55.61
3448631,97,508,239,0,22.68,55.65
3448731,97,508,240,2,22.67,55.64
3448831,97,508,240,1,22.67,55.64
3448931,96,508,240,0,22.69,55.63
3449031,96,507,239,1,22.68,55.65
3449131,98,508,240,0,22.67,55.63
3449231,98,508,241,0,22.69,55.62
3449331,96,507,240,0,22.68,55.63
