timestamp,smoke,voc,co,flame,temp,hum
3271731,98,507,235,0,22.34,56.68
3271831,98,507,233,2,22.33,56.65
3271931,98,507,233,2,22.33,56.63
3272031,97,507,235,2,22.34,56.67
3272131,98,507,234,1,22.33,56.64
3272231,98,507,235,2,22.33,56.64
3272331,97,507,233,0,22.34,56.67
3272431,96,507,235,2,22.33,56.61
3272531,96,507,235,0,22.33,56.65
3272631,98,507,235,1,22.34,56.64
3272731,98,507,235,1,22.34,56.63
3272831,97,507,234,2,22.33,56.63
3272931,98,507,235,0,22.33,56.64
3273031,97,507,235,1,22.32,56.66
3273131,96,507,235,2,22.33,56.64
3273231,96,507,235,0,22.33,56.65
3273331,98,507,235,2,22.34,56.62
3273431,97,507,235,1,22.35,56.63
3273531,98,508,235,0,22.34,56.62
3273631,98,507,234,1,22.33,56.64
3273731,98,507,234,1,22.34,56.63
3273831,97,507,235,2,22.34,56.61
3273931,96,507,235,1,22.35,56.61
3274031,98,507,235,0,22.34,56.64
3274131,98,507,235,2,22.35,56.70
3274231,98,507,235,0,22.35,56.61
3274331,98,507,234,1,22.33,56.61
3274431,96,507,235,0,22.35,56.63
3274531,96,507,235,1,22.35,56.66
3274631,97,507,235,0,22.34,56.66
3274731,98,507,235,0,22.37,56.65
3274831,98,507,235,1,22.34,56.65
3274931,96,507,234,1,22.35,56.64
3275031,98,507,234,2,22.35,56.65
3275131,98,507,235,2,22.36,56.66
3275231,98,507,234,2,22.37,56.66
3275331,96,507,235,1,22.36,56.64
3275431,98,507,235,0,22.36,56.68
3275531,96,507,234,0,22.35,56.67
3275631,98,507,233,0,22.35,56.71
3275731,97,507,234,0,22.36,56.68
3275831,98,508,234,0,22.36,56.69
3275931,97,507,235,0,22.37,56.67
3276031,96,507,233,2,22.37,56.64
3276131,96,507,234,1,22.37,56.69
3276231,97,506,235,1,22.37,56.65
3276331,96,507,235,2,22.38,56.69
3276431,98,507,235,2,22.39,56.65
3276531,96,507,235,0,22.39,56.68
3276631,98,507,234,1,22.38,56.65
3276731,96,507,234,0,22.39,56.64
3276831,96,507,235,0,22.38,56.65
3276931,96,507,235,2,22.38,56.67
3277031,98,508,235,2,22.38,56.65
3277131,98,507,235,0,22.38,56.65
3277231,98,507,235,2,22.40,56.63
3277331,98,507,234,2,22.41,56.65
3277431,97,507,236,0,22.39,56.70
3277531,98,507,235,0,22.40,56.63
3277631,97,507,236,2,22.40,56.68
3277731,98,507,234,1,22.43,56.66
3277831,96,507,235,2,22.41,56.70
3277931,98,507,236,2,22.41,56.66
3278031,97,507,234,2,22.42,56.69
3278131,98,508,235,2,22.44,56.72
3278231,98,507,235,0,22.44,56.70
3278331,98,507,234,0,22.43,56.68
3278431,98,507,235,2,22.44,56.68
3278531,98,507,235,0,22.44,56.65
3278631,96,507,236,0,22.44,56.68
3278731,97,507,235,0,22.45,56.66
3278831,97,508,234,0,22.44,56.65
3278931,98,508,236,2,22.44,56.62
3279031,97,507,236,0,22.45,56.61
3279131,98,507,235,1,22.44,56.60
3279231,97,507,235,1,22.45,56.60
3279331,97,508,236,0,22.45,56.59
3279431,98,507,235,2,22.45,56.58
3279531,98,507,235,1,22.45,56.56
3279631,96,507,234,1,22.45,56.53
3279731,96,506,234,2,22.45,56.51
3279831,98,507,235,2,22.45,56.51
3279931,97,508,234,0,22.46,56.51
3280031,97,507,235,2,22.45,56.48
3280131,96,507,236,0,22.45,56.49
3280231,96,507,234,0,22.45,56.50
3280331,97,507,236,0,22.46,56.49
3280431,97,507,236,2,22.45,56.47
3280531,96,507,234,1,22.46,56.48
3280631,96,507,234,1,22.45,56.46
3280731,96,508,235,2,22.46,56.44
3280831,96,508,235,2,22.47,56.47
3280931,97,507,235,2,22.45,56.47
3281031,97,507,235,0,22.46,56.43
3281131,98,507,234,2,22.47,56.46
3281231,97,507,234,2,22.47,56.45
3281331,98,507,235,2,22.47,56.46
3281431,98,508,236,2,22.47,56.46
