timestamp,smoke,voc,co,flame,temp,hum
3547431,97,508,244,2,22.82,55.29
3547531,97,508,244,0,22.82,55.28
3547631,97,509,243,1,22.82,55.31
3547731,97,508,243,0,22.82,55.28
3547831,98,508,244,2,22.81,55.25
3547931,98,509,244,2,22.82,55.26
3548031,95,508,243,2,22.81,55.29
3548131,95,508,244,1,22.82,55.27
3548231,96,508,244,1,22.81,55.27
3548331,97,509,243,2,22.82,55.28
3548431,97,508,244,2,22.80,55.24
3548531,98,509,243,0,22.82,55.27
3548631,97,508,244,0,22.83,55.26
3548731,98,508,243,0,22.81,55.25
3548831,97,508,243,2,22.80,55.24
3548931,97,508,243,0,22.82,55.28
3549031,98,509,244,3,22.81,55.25
3549131,97,508,244,2,22.80,55.26
3549231,96,508,242,0,22.81,55.27
3549331,95,508,243,6,22.80,55.25
3549431,96,509,242,2,22.81,55.25
3549531,97,508,243,2,22.81,55.25
3549631,95,507,244,2,22.81,55.26
3549731,96,508,243,0,22.81,55.27
3549831,98,508,244,1,22.81,55.25
3549931,98,509,244,0,22.82,55.25
3550031,98,508,243,0,22.81,55.28
3550131,95,508,242,0,22.82,55.26
3550231,98,508,243,2,22.82,55.24
3550331,97,508,243,0,22.82,55.25
3550431,97,508,242,0,22.80,55.25
3550531,97,508,242,2,22.80,55.28
3550631,97,508,243,1,22.80,55.25
3550731,97,508,244,1,22.79,55.26
3550831,98,508,243,1,22.80,55.27
3550931,97,508,244,0,22.81,55.25
3551031,98,509,244,0,22.81,55.28
3551131,97,508,243,1,22.82,55.30
3551231,98,508,242,2,22.82,55.25
3551331,97,508,242,0,22.81,55.26
3551431,98,508,242,2,22.80,55.24
3551531,97,508,243,1,22.80,55.26
3551631,98,508,244,2,22.81,55.26
3551731,96,508,244,1,22.80,55.25
3551831,98,509,243,2,22.79,55.28
3551931,98,508,243,2,22.80,55.26
3552031,97,508,242,0,22.81,55.23
3552131,98,508,242,2,22.81,55.27
3552231,98,508,243,0,22.80,55.25
3552331,98,508,242,1,22.81,55.25
3552431,96,508,243,0,22.81,55.22
3552531,97,508,242,0,22.79,55.24
3552631,98,508,242,0,22.81,55.22
3552731,96,508,244,1,22.80,55.25
3552831,95,508,243,0,22.80,55.23
3552931,97,508,244,1,22.81,55.25
3553031,98,508,243,2,22.80,55.25
3553131,96,508,242,2,22.81,55.25
3553231,95,508,242,1,22.80,55.22
3553331,95,508,242,2,22.80,55.23
3553431,97,508,242,1,22.81,55.25
3553531,97,508,244,1,22.80,55.23
3553631,98,508,242,2,22.81,55.25
3553731,97,508,243,0,22.80,55.26
3553831,96,508,244,0,22.80,55.21
3553931,98,508,243,2,22.80,55.24
3554031,96,508,243,0,22.79,55.22
3554131,97,508,244,2,22.79,55.23
3554231,96,508,242,0,22.78,55.23
3554331,98,508,243,1,22.79,55.21
3554431,98,508,244,1,22.80,55.23
3554531,98,508,242,2,22.79,55.22
3554631,97,508,244,2,22.80,55.24
3554731,98,508,243,0,22.80,55.22
3554831,97,508,243,2,22.81,55.23
3554931,97,508,243,1,22.80,55.23
3555031,97,508,244,0,22.80,55.23
3555131,98,508,244,0,22.81,55.23
3555231,98,508,244,2,22.82,55.25
3555331,98,509,242,1,22.79,55.20
3555431,95,508,242,1,22.80,55.20
3555531,98,508,244,2,22.79,55.22
3555631,98,508,244,1,22.80,55.22
3555731,97,508,244,1,22.80,55.22
3555831,97,508,244,2,22.81,55.22
3555931,98,508,242,2,22.79,55.25
3556031,96,508,243,2,22.81,55.21
3556131,97,508,243,0,22.80,55.21
3556231,96,508,242,2,22.79,55.21
3556331,97,508,243,0,22.81,55.24
3556431,97,508,242,2,22.81,55.23
3556531,96,508,244,0,22.82,55.21
3556631,97,508,242,0,22.83,55.25
3556731,96,508,243,1,22.82,55.24
3556831,97,508,244,1,22.82,55.21
3556931,97,508,243,1,22.83,55.23
3557031,96,508,244,2,22.82,55.22
3557131,95,508,244,1,22.81,55.27
