timestamp,smoke,voc,co,flame,temp,hum
3367631,98,508,239,1,22.42,56.24
3367731,97,508,237,0,22.42,56.26
3367831,98,508,238,1,22.42,56.24
3367931,96,508,238,1,22.43,56.27
3368031,97,508,239,0,22.43,56.27
3368131,97,508,238,1,22.42,56.28
3368231,97,508,238,0,22.42,56.27
3368331,98,508,238,1,22.42,56.25
3368431,98,508,239,2,22.41,56.27
3368531,98,508,239,0,22.43,56.26
3368631,95,508,238,6,22.43,56.28
3368731,98,508,237,0,22.41,56.24
3368831,98,508,239,1,22.43,56.27
3368931,96,507,237,0,22.42,56.24
3369031,98,508,236,1,22.41,56.27
3369131,98,508,238,0,22.41,56.26
3369231,98,508,238,1,22.42,56.25
3369331,96,508,237,2,22.41,56.27
3369431,98,508,238,0,22.41,56.26
3369531,97,508,239,1,22.41,56.25
3369631,95,508,237,2,22.41,56.26
3369731,97,508,237,0,22.41,56.26
3369831,96,508,237,2,22.42,56.25
3369931,97,508,238,0,22.42,56.26
3370031,97,508,238,2,22.42,56.27
3370131,98,509,238,2,22.42,56.27
3370231,98,508,237,0,22.41,56.28
3370331,100,508,238,2,22.41,56.23
3370431,97,508,237,1,22.41,56.29
3370531,96,508,238,2,22.41,56.26
3370631,97,508,238,1,22.40,56.29
3370731,97,508,238,0,22.41,56.25
3370831,97,508,237,0,22.41,56.26
3370931,98,508,238,2,22.41,56.26
3371031,97,508,237,0,22.42,56.23
3371131,96,508,237,0,22.40,56.29
3371231,98,508,237,2,22.39,56.28
3371331,97,508,238,0,22.39,56.29
3371431,96,508,238,1,22.40,56.28
3371531,96,508,238,1,22.41,56.26
3371631,97,508,238,0,22.41,56.27
3371731,98,508,237,0,22.40,56.28
3371831,98,508,238,2,22.40,56.23
3371931,98,508,237,0,22.40,56.31
3372031,95,507,237,0,22.41,56.31
3372131,97,508,238,1,22.41,56.26
3372231,96,507,238,1,22.42,56.27
3372331,98,508,237,2,22.41,56.27
3372431,96,508,236,0,22.41,56.26
3372531,96,508,238,1,22.40,56.29
3372631,97,508,238,1,22.41,56.27
3372731,97,508,238,1,22.40,56.25
3372831,97,507,237,1,22.41,56.31
3372931,97,507,238,0,22.41,56.29
3373031,96,508,238,2,22.41,56.29
3373131,95,508,238,1,22.41,56.33
3373231,97,507,237,0,22.41,56.32
3373331,96,509,236,1,22.41,56.29
3373431,97,507,238,0,22.42,56.29
3373531,96,508,238,0,22.41,56.28
3373631,97,508,238,1,22.42,56.30
3373731,98,508,237,0,22.41,56.30
3373831,98,508,238,1,22.41,56.32
3373931,97,508,238,2,22.41,56.31
3374031,96,508,238,2,22.40,56.30
3374131,96,508,238,0,22.40,56.31
3374231,98,507,238,1,22.41,56.30
3374331,96,508,238,0,22.41,56.32
3374431,98,508,238,0,22.40,56.30
3374531,98,508,237,0,22.40,56.34
3374631,95,508,238,2,22.40,56.33
3374731,97,508,238,2,22.39,56.32
3374831,95,507,238,1,22.40,56.33
3374931,96,508,238,2,22.39,56.31
3375031,97,507,237,0,22.39,56.30
3375131,97,508,237,0,22.39,56.30
3375231,97,508,237,0,22.39,56.32
3375331,96,508,238,0,22.39,56.32
3375431,95,507,237,0,22.39,56.31
3375531,95,508,238,2,22.41,56.35
3375631,95,508,238,1,22.42,56.31
3375731,98,508,237,2,22.40,56.32
3375831,97,508,238,1,22.39,56.32
3375931,97,507,237,0,22.38,56.32
3376031,98,508,237,2,22.39,56.32
3376131,96,507,238,2,22.40,56.34
3376231,95,508,238,2,22.40,56.34
3376331,97,508,238,1,22.39,56.34
3376431,96,507,238,0,22.39,56.35
3376531,97,508,238,0,22.40,56.33
3376631,97,507,239,2,22.39,56.35
3376731,97,508,238,2,22.38,56.32
3376831,95,508,238,2,22.38,56.34
3376931,96,507,238,2,22.37,56.36
3377031,97,507,237,0,22.38,56.36
3377131,97,508,237,1,22.38,56.37
3377231,97,508,237,0,22.38,56.33
3377331,96,508,237,0,22.37,56.33
