timestamp,smoke,voc,co,flame,temp,hum
3451531,97,508,241,2,22.68,55.62
3451631,97,508,240,2,22.68,55.60
3451731,96,508,241,0,22.67,55.60
3451831,97,508,240,4,22.68,55.66
3451931,97,508,239,2,22.67,55.59
3452031,98,508,240,0,22.68,55.59
3452131,97,508,240,0,22.67,55.62
3452231,96,508,239,3,22.69,55.59
3452331,97,508,240,1,22.67,55.56
3452431,96,508,241,0,22.68,55.60
3452531,97,508,239,0,22.67,55.60
3452631,98,508,240,1,22.67,55.56
3452731,95,508,240,0,22.68,55.60
3452831,98,508,239,0,22.68,55.60
3452931,97,508,241,2,22.68,55.60
3453031,98,508,239,0,22.67,55.56
3453131,97,508,240,2,22.67,55.57
3453231,96,508,240,2,22.67,55.58
3453331,96,508,241,0,22.67,55.59
3453431,97,508,241,2,22.65,55.58
3453531,97,508,240,0,22.68,55.58
3453631,97,508,240,2,22.66,55.56
3453731,97,508,241,2,22.66,55.57
3453831,95,508,241,1,22.67,55.57
3453931,98,508,239,1,22.66,55.59
3454031,98,508,239,0,22.65,55.55
3454131,97,507,241,0,22.67,55.54
3454231,97,508,240,1,22.66,55.58
3454331,97,508,240,2,22.66,55.53
3454431,97,508,241,2,22.67,55.54
3454531,98,508,240,0,22.66,55.56
3454631,95,507,241,0,22.67,55.53
3454731,97,508,240,2,22.66,55.53
3454831,97,507,240,2,22.66,55.58
3454931,97,508,240,0,22.66,55.54
3455031,97,508,240,0,22.67,55.54
3455131,98,508,241,1,22.66,55.53
3455231,98,508,241,0,22.66,55.51
3455331,96,508,241,2,22.67,55.54
3455431,96,508,241,0,22.66,55.52
3455531,96,508,240,2,22.64,55.55
3455631,97,508,240,3,22.66,55.52
3455731,96,508,240,1,22.66,55.54
3455831,97,507,239,0,22.66,55.55
3455931,96,507,240,2,22.67,55.52
3456031,95,508,239,2,22.66,55.53
3456131,97,508,240,0,22.66,55.56
3456231,97,507,240,0,22.66,55.55
3456331,98,508,242,3,22.64,55.56
3456431,96,507,240,0,22.65,55.58
3456531,98,508,239,1,22.65,55.58
3456631,96,508,240,2,22.65,55.58
3456731,96,508,239,0,22.65,55.57
3456831,98,507,240,1,22.65,55.61
3456931,98,508,241,4,22.64,55.61
3457031,97,508,240,0,22.65,55.62
3457131,98,506,241,0,22.64,55.63
3457231,97,507,240,0,22.64,55.59
3457331,96,508,240,0,22.65,55.63
3457431,98,508,241,1,22.64,55.61
3457531,97,507,238,0,22.64,55.60
3457631,96,507,240,2,22.65,55.59
3457731,97,508,239,3,22.66,55.62
3457831,97,507,239,1,22.65,55.58
3457931,96,507,240,0,22.64,55.61
3458031,98,508,240,1,22.66,55.59
3458131,97,508,240,0,22.65,55.62
3458231,97,508,241,2,22.65,55.61
3458331,98,508,240,1,22.65,55.60
3458431,96,507,241,1,22.64,55.59
3458531,97,508,239,1,22.64,55.62
3458631,97,508,240,0,22.64,55.63
3458731,96,508,241,1,22.64,55.59
3458831,95,508,240,0,22.63,55.61
3458931,97,508,241,0,22.63,55.58
3459031,96,508,240,0,22.63,55.61
3459131,98,508,240,2,22.63,55.61
3459231,97,508,240,2,22.63,55.60
3459331,97,508,241,2,22.64,55.63
3459431,97,508,240,0,22.62,55.61
3459531,98,508,239,1,22.63,55.61
3459631,96,508,240,2,22.63,55.61
3459731,97,508,240,2,22.63,55.62
3459831,95,508,240,0,22.63,55.63
3459931,96,508,241,2,22.63,55.62
3460031,95,508,241,0,22.64,55.64
3460131,98,507,241,0,22.62,55.64
3460231,98,507,239,1,22.63,55.65
3460331,96,508,240,1,22.62,55.64
3460431,95,508,241,1,22.62,55.64
3460531,97,507,240,0,22.62,55.62
3460631,95,508,240,1,22.62,55.62
3460731,98,508,241,0,22.63,55.63
3460831,95,508,240,1,22.61,55.62
3460931,96,508,239,1,22.62,55.63
3461031,98,507,240,0,22.61,55.64
3461131,97,508,240,0,22.62,55.63
3461231,98,508,240,1,22.61,55.63
