time_ms,sensor,value
278548,Smoke,239.0
279565,Smoke,239.0
280582,Smoke,239.0
281599,Smoke,238.0
282616,Smoke,238.0
283633,Smoke,238.0
284650,Smoke,240.0
285667,Smoke,240.0
286684,Smoke,240.0
287701,Smoke,239.0
288718,Smoke,240.0
289735,Smoke,240.0
290752,Smoke,238.0
291769,Smoke,240.0
292786,Smoke,240.0
293803,Smoke,241.0
294820,Smoke,240.0
295837,Smoke,240.0
296854,Smoke,241.0
297871,Smoke,241.0
298888,Smoke,242.0
299905,Smoke,241.0
300922,Smoke,240.0
301939,Smoke,242.0
302956,Smoke,241.0
303973,Smoke,241.0
304990,Smoke,242.0
306007,Smoke,242.0
307024,Smoke,242.0
308041,Smoke,244.0
309058,Smoke,242.0
310075,Smoke,241.0
311092,Smoke,243.0
312109,Smoke,243.0
313126,Smoke,243.0
314143,Smoke,242.0
315160,Smoke,242.0
316177,Smoke,243.0
317194,Smoke,244.0
318211,Smoke,244.0
319228,Smoke,244.0
320245,Smoke,245.0
321262,Smoke,245.0
322279,Smoke,243.0
323296,Smoke,245.0
324313,Smoke,245.0
325330,Smoke,245.0
326347,Smoke,244.0
327364,Smoke,243.0
328381,Smoke,244.0
329398,Smoke,244.0
330415,Smoke,244.0
331432,Smoke,242.0
332449,Smoke,243.0
333466,Smoke,242.0
334483,Smoke,244.0
335500,Smoke,243.0
336517,Smoke,242.0
337534,Smoke,243.0
338551,Smoke,243.0
339568,Smoke,241.0
340585,Smoke,243.0
341602,Smoke,243.0
342619,Smoke,242.0
343636,Smoke,244.0
344653,Smoke,244.0
345670,Smoke,244.0
346687,Smoke,243.0
347704,Smoke,243.0
348721,Smoke,245.0
349738,Smoke,244.0
350755,Smoke,243.0
351772,Smoke,244.0
352789,Smoke,244.0
353806,Smoke,244.0
354823,Smoke,245.0
355840,Smoke,244.0
356857,Smoke,245.0
357874,Smoke,243.0
358891,Smoke,246.0
359908,Smoke,245.0
360925,Smoke,246.0
361942,Smoke,247.0
362959,Smoke,246.0
363976,Smoke,248.0
364993,Smoke,249.0
366010,Smoke,250.0
367027,Smoke,253.0
368044,Smoke,258.0
369061,Smoke,260.0
370078,Smoke,261.0
371095,Smoke,265.0
372112,Smoke,267.0
373129,Smoke,263.0
374146,Smoke,259.0
375163,Smoke,258.0
376180,Smoke,259.0
377197,Smoke,257.0
378214,Smoke,258.0
379231,Smoke,259.0
380248,Smoke,257.0
381265,Smoke,261.0
382282,Smoke,261.0
383299,Smoke,259.0
384316,Smoke,263.0
385333,Smoke,265.0
386350,Smoke,262.0
387367,Smoke,260.0
388384,Smoke,258.0
389401,Smoke,256.0
390418,Smoke,258.0
391435,Smoke,256.0
392452,Smoke,254.0
393469,Smoke,253.0
394486,Smoke,252.0
395503,Smoke,253.0
396520,Smoke,252.0
397537,Smoke,252.0
398554,Smoke,251.0
399571,Smoke,250.0
400588,Smoke,249.0
401605,Smoke,247.0
402622,Smoke,248.0
403639,Smoke,247.0
404656,Smoke,248.0
405673,Smoke,247.0
406690,Smoke,247.0
407707,Smoke,246.0
408724,Smoke,244.0
409741,Smoke,246.0
410758,Smoke,244.0
411775,Smoke,245.0
412792,Smoke,244.0
413809,Smoke,245.0
414826,Smoke,244.0
415843,Smoke,243.0
416860,Smoke,244.0
417877,Smoke,244.0
418894,Smoke,244.0
419911,Smoke,243.0
420928,Smoke,244.0
421945,Smoke,245.0
422962,Smoke,243.0
423979,Smoke,243.0
424996,Smoke,245.0
426013,Smoke,245.0
427030,Smoke,245.0
428047,Smoke,246.0
429064,Smoke,247.0
430081,Smoke,247.0
431098,Smoke,248.0
432115,Smoke,248.0
433132,Smoke,248.0
434149,Smoke,250.0
435166,Smoke,250.0
436183,Smoke,249.0
437200,Smoke,250.0
438217,Smoke,250.0
439234,Smoke,250.0
440251,Smoke,249.0
441268,Smoke,248.0
442285,Smoke,248.0
443302,Smoke,249.0
444319,Smoke,247.0
445336,Smoke,248.0
446353,Smoke,249.0
447370,Smoke,250.0
448387,Smoke,249.0
449404,Smoke,248.0
450421,Smoke,246.0
451438,Smoke,247.0
452455,Smoke,247.0
453472,Smoke,246.0
454489,Smoke,247.0
455506,Smoke,247.0
456523,Smoke,245.0
457540,Smoke,246.0
458557,Smoke,245.0
459574,Smoke,246.0
460591,Smoke,245.0
461608,Smoke,246.0
462625,Smoke,246.0
463642,Smoke,246.0
464659,Smoke,245.0
465676,Smoke,244.0
466693,Smoke,245.0
467710,Smoke,244.0
468727,Smoke,242.0
469744,Smoke,242.0
470761,Smoke,243.0
471778,Smoke,242.0
472795,Smoke,241.0
473812,Smoke,241.0
474829,Smoke,241.0
475846,Smoke,241.0
476863,Smoke,240.0
477880,Smoke,240.0
478897,Smoke,239.0
479914,Smoke,239.0
480931,Smoke,239.0
481948,Smoke,240.0
482965,Smoke,238.0
483982,Smoke,237.0
484999,Smoke,237.0
486016,Smoke,237.0
487033,Smoke,236.0
488050,Smoke,236.0
489067,Smoke,235.0
490084,Smoke,236.0
491101,Smoke,233.0
492118,Smoke,233.0
493135,Smoke,233.0
494152,Smoke,232.0
495169,Smoke,232.0
496186,Smoke,232.0
497203,Smoke,231.0
498220,Smoke,231.0
499237,Smoke,230.0
500254,Smoke,232.0
501271,Smoke,231.0
502288,Smoke,231.0
503305,Smoke,231.0
504322,Smoke,231.0
505339,Smoke,230.0
506356,Smoke,229.0
507373,Smoke,230.0
508390,Smoke,231.0
509407,Smoke,232.0
510424,Smoke,231.0
511441,Smoke,232.0
512458,Smoke,232.0
513475,Smoke,230.0
514492,Smoke,231.0
515509,Smoke,232.0
516526,Smoke,231.0
517543,Smoke,230.0
518560,Smoke,230.0
519577,Smoke,232.0
520594,Smoke,232.0
521611,Smoke,230.0
522628,Smoke,231.0
523645,Smoke,231.0
524662,Smoke,231.0
525679,Smoke,233.0
526696,Smoke,233.0
527713,Smoke,233.0
528730,Smoke,232.0
529747,Smoke,231.0
