timestamp,smoke,voc,co,flame,temp,hum
490480,645,920,20,0,30.32,38.14
490580,641,920,20,0,30.33,38.15
490680,638,919,20,0,30.34,38.17
490780,634,919,20,0,30.34,38.17
490880,630,919,20,0,30.34,38.19
490980,625,919,20,1,30.35,38.14
491080,621,919,20,0,30.36,38.21
491180,617,919,21,0,30.36,38.20
491280,615,920,2,0,30.37,38.21
491380,616,919,2,0,30.37,38.23
491480,620,919,1,0,30.37,38.22
491580,622,919,1,0,30.38,38.18
491680,625,918,2,0,30.38,38.14
491780,627,918,2,1,30.40,38.14
491880,629,919,1,1,30.39,38.11
491980,626,918,2,1,30.39,38.09
492080,623,919,2,0,30.40,38.11
492180,620,919,1,0,30.40,38.10
492280,623,919,1,0,30.40,38.09
492380,629,919,1,0,30.42,38.11
492480,632,919,2,0,30.42,38.16
492580,637,919,2,4,30.41,38.20
492680,639,919,1,1,30.43,38.21
492780,638,918,1,0,30.42,38.25
492880,635,918,1,0,30.44,38.28
492980,633,918,1,1,30.44,38.32
493080,633,917,1,0,30.46,38.37
493180,636,918,1,0,30.46,38.37
493280,638,917,1,0,30.46,38.32
493380,640,917,2,0,30.46,38.28
493480,643,918,1,0,30.46,38.27
493580,647,917,2,0,30.47,38.23
493680,652,917,1,1,30.48,38.18
493780,654,917,1,0,30.48,38.12
493880,656,917,2,0,30.48,38.10
493980,658,916,2,0,30.48,38.08
494080,659,916,2,0,30.49,38.02
494180,659,917,2,0,30.48,37.99
494280,659,917,2,4,30.48,37.91
494380,659,918,1,0,30.46,37.79
494480,662,917,2,0,30.48,37.78
494580,665,918,2,1,30.48,37.72
494680,669,917,2,0,30.47,37.75
494780,672,918,2,0,30.48,37.74
494880,672,917,1,0,30.47,37.70
494980,671,918,2,0,30.47,37.67
495080,669,917,1,1,30.47,37.64
495180,666,918,2,0,30.47,37.60
495280,663,918,1,0,30.46,37.60
495380,658,918,1,0,30.45,37.57
495480,653,918,2,0,30.46,37.55
495580,647,918,2,0,30.44,37.56
495680,642,917,2,1,30.46,37.57
495780,638,917,2,1,30.45,37.56
495880,633,918,1,0,30.42,37.58
495980,629,918,2,1,30.42,37.60
496080,626,918,2,0,30.43,37.64
496180,627,919,2,0,30.43,37.63
496280,629,918,2,0,30.43,37.63
496380,632,917,2,0,30.42,37.59
496480,633,917,2,1,30.42,37.59
496580,634,916,2,0,30.41,37.50
496680,634,916,2,1,30.42,37.47
496780,636,914,2,1,30.42,37.43
496880,644,916,2,0,30.41,37.35
496980,651,918,1,1,30.41,37.33
497080,656,920,2,0,30.40,37.27
497180,659,921,2,1,30.38,37.21
497280,659,926,2,0,30.40,37.20
497380,657,932,2,1,30.39,37.20
497480,658,940,2,0,30.39,37.20
497580,662,944,2,0,30.38,37.24
497680,674,949,2,0,30.38,37.17
497780,682,950,2,0,30.38,37.17
497880,684,952,1,0,30.38,37.18
497980,686,953,2,0,30.38,37.17
498080,688,954,2,0,30.38,37.27
498180,686,954,1,1,30.37,37.30
498280,684,957,2,0,30.37,37.36
498380,679,958,1,0,30.36,37.40
498480,674,959,2,0,30.36,37.45
498580,670,959,0,0,30.35,37.49
498680,665,959,2,0,30.35,37.49
498780,662,961,2,0,30.36,37.54
498880,658,962,2,1,30.35,37.59
498980,654,964,1,0,30.34,37.68
499080,652,965,2,0,30.35,37.83
499180,650,965,2,1,30.34,37.92
499280,648,965,2,0,30.34,38.00
499380,647,965,2,0,30.34,38.06
499480,648,966,2,0,30.35,38.08
499580,652,966,2,0,30.35,38.09
499680,659,966,2,0,30.34,38.09
499780,667,967,2,1,30.35,38.10
499880,675,967,2,1,30.35,38.00
499980,684,968,2,0,30.35,37.98
500080,694,967,2,0,30.35,37.89
500180,703,967,2,1,30.34,37.77
500280,708,965,1,2,30.34,37.73
